region,date,confirm
England,2021-03-17,4850
London,2021-03-17,453
Midlands,2021-03-17,1184
North East and Yorkshire,2021-03-17,1232
North West,2021-03-17,774
Northern Ireland,2021-03-17,142
Scotland,2021-03-17,599
South East,2021-03-17,466
South West,2021-03-17,240
Wales,2021-03-17,183
United Kingdom,2021-03-17,5774
East of England,2021-03-18,364
England,2021-03-18,4522
London,2021-03-18,475
Midlands,2021-03-18,1075
North East and Yorkshire,2021-03-18,1133
North West,2021-03-18,739
Northern Ireland,2021-03-18,180
Scotland,2021-03-18,552
South East,2021-03-18,439
South West,2021-03-18,258
Wales,2021-03-18,219
United Kingdom,2021-03-18,5473
East of England,2021-03-19,358
England,2021-03-19,4135
London,2021-03-19,441
Midlands,2021-03-19,948
North East and Yorkshire,2021-03-19,1118
North West,2021-03-19,617
Northern Ireland,2021-03-19,136
Scotland,2021-03-19,544
South East,2021-03-19,405
South West,2021-03-19,220
Wales,2021-03-19,177
United Kingdom,2021-03-19,4992
East of England,2021-03-20,247
England,2021-03-20,3365
London,2021-03-20,370
Midlands,2021-03-20,809
North East and Yorkshire,2021-03-20,895
North West,2021-03-20,540
Northern Ireland,2021-03-20,123
Scotland,2021-03-20,456
South East,2021-03-20,325
South West,2021-03-20,151
Wales,2021-03-20,152
United Kingdom,2021-03-20,4096
East of England,2021-03-21,439
England,2021-03-21,4516
London,2021-03-21,456
Midlands,2021-03-21,1034
North East and Yorkshire,2021-03-21,1103
North West,2021-03-21,759
Northern Ireland,2021-03-21,114
Scotland,2021-03-21,464
South East,2021-03-21,491
South West,2021-03-21,206
Wales,2021-03-21,139
United Kingdom,2021-03-21,5233
East of England,2021-03-22,458
England,2021-03-22,5138
London,2021-03-22,532
Midlands,2021-03-22,1158
North East and Yorkshire,2021-03-22,1395
North West,2021-03-22,787
Northern Ireland,2021-03-22,177
Scotland,2021-03-22,682
South East,2021-03-22,472
South West,2021-03-22,299
Wales,2021-03-22,198
United Kingdom,2021-03-22,6195
East of England,2021-03-23,306
England,2021-03-23,4332
London,2021-03-23,471
Midlands,2021-03-23,1067
North East and Yorkshire,2021-03-23,1112
North West,2021-03-23,697
Northern Ireland,2021-03-23,149
Scotland,2021-03-23,605
South East,2021-03-23,420
South West,2021-03-23,206
Wales,2021-03-23,163
United Kingdom,2021-03-23,5249
East of England,2021-03-24,472
England,2021-03-24,5108
London,2021-03-24,606
Midlands,2021-03-24,1208
North East and Yorkshire,2021-03-24,1156
North West,2021-03-24,720
Northern Ireland,2021-03-24,169
Scotland,2021-03-24,540
South East,2021-03-24,592
South West,2021-03-24,307
Wales,2021-03-24,190
United Kingdom,2021-03-24,6007
East of England,2021-03-25,386
England,2021-03-25,4443
London,2021-03-25,447
Midlands,2021-03-25,1037
North East and Yorkshire,2021-03-25,1098
North West,2021-03-25,722
Northern Ireland,2021-03-25,181
Scotland,2021-03-25,572
South East,2021-03-25,462
South West,2021-03-25,235
Wales,2021-03-25,199
United Kingdom,2021-03-25,5395
East of England,2021-03-26,295
England,2021-03-26,3614
London,2021-03-26,420
Midlands,2021-03-26,805
North East and Yorkshire,2021-03-26,948
North West,2021-03-26,552
Northern Ireland,2021-03-26,141
Scotland,2021-03-26,477
South East,2021-03-26,359
South West,2021-03-26,195
Wales,2021-03-26,152
United Kingdom,2021-03-26,4384
East of England,2021-03-27,247
England,2021-03-27,2931
London,2021-03-27,296
Midlands,2021-03-27,672
North East and Yorkshire,2021-03-27,817
North West,2021-03-27,454
Northern Ireland,2021-03-27,121
Scotland,2021-03-27,387
South East,2021-03-27,296
South West,2021-03-27,123
Wales,2021-03-27,87
United Kingdom,2021-03-27,3526
East of England,2021-03-28,332
England,2021-03-28,4082
London,2021-03-28,465
Midlands,2021-03-28,915
North East and Yorkshire,2021-03-28,1047
North West,2021-03-28,649
Northern Ireland,2021-03-28,96
Scotland,2021-03-28,357
South East,2021-03-28,450
South West,2021-03-28,209
Wales,2021-03-28,103
United Kingdom,2021-03-28,4638
East of England,2021-03-29,237
England,2021-03-29,3186
London,2021-03-29,400
Midlands,2021-03-29,726
North East and Yorkshire,2021-03-29,807
North West,2021-03-29,468
Northern Ireland,2021-03-29,139
Scotland,2021-03-29,516
South East,2021-03-29,330
South West,2021-03-29,184
Wales,2021-03-29,123
United Kingdom,2021-03-29,3964
East of England,2021-03-30,204
England,2021-03-30,2928
London,2021-03-30,351
Midlands,2021-03-30,696
North East and Yorkshire,2021-03-30,803
North West,2021-03-30,447
Northern Ireland,2021-03-30,111
Scotland,2021-03-30,394
South East,2021-03-30,281
South West,2021-03-30,120
Wales,2021-03-30,137
United Kingdom,2021-03-30,3570
East of England,2021-03-31,254
England,2021-03-31,3122
London,2021-03-31,298
Midlands,2021-03-31,763
North East and Yorkshire,2021-03-31,850
North West,2021-03-31,449
Northern Ireland,2021-03-31,124
Scotland,2021-03-31,392
South East,2021-03-31,334
South West,2021-03-31,147
Wales,2021-03-31,108
United Kingdom,2021-03-31,3746
East of England,2021-04-01,267
England,2021-04-01,2866
London,2021-04-01,334
Midlands,2021-04-01,647
North East and Yorkshire,2021-04-01,717
North West,2021-04-01,438
Northern Ireland,2021-04-01,99
Scotland,2021-04-01,414
South East,2021-04-01,284
South West,2021-04-01,134
Wales,2021-04-01,94
United Kingdom,2021-04-01,3473
East of England,2021-04-02,199
England,2021-04-02,2125
London,2021-04-02,247
Midlands,2021-04-02,489
North East and Yorkshire,2021-04-02,559
North West,2021-04-02,314
Northern Ireland,2021-04-02,82
Scotland,2021-04-02,348
South East,2021-04-02,211
South West,2021-04-02,77
Wales,2021-04-02,63
United Kingdom,2021-04-02,2618
East of England,2021-04-03,170
England,2021-04-03,1994
London,2021-04-03,236
Midlands,2021-04-03,452
North East and Yorkshire,2021-04-03,548
North West,2021-04-03,277
Northern Ireland,2021-04-03,54
Scotland,2021-04-03,278
South East,2021-04-03,197
South West,2021-04-03,94
Wales,2021-04-03,58
United Kingdom,2021-04-03,2384
East of England,2021-04-04,143
England,2021-04-04,1914
London,2021-04-04,209
Midlands,2021-04-04,420
North East and Yorkshire,2021-04-04,544
North West,2021-04-04,295
Northern Ireland,2021-04-04,39
Scotland,2021-04-04,253
South East,2021-04-04,189
South West,2021-04-04,98
Wales,2021-04-04,76
United Kingdom,2021-04-04,2282
East of England,2021-04-05,164
England,2021-04-05,2191
London,2021-04-05,241
Midlands,2021-04-05,449
North East and Yorkshire,2021-04-05,633
North West,2021-04-05,355
Northern Ireland,2021-04-05,61
Scotland,2021-04-05,293
South East,2021-04-05,187
South West,2021-04-05,139
Wales,2021-04-05,72
United Kingdom,2021-04-05,2617
East of England,2021-04-06,225
England,2021-04-06,2582
London,2021-04-06,330
Midlands,2021-04-06,580
North East and Yorkshire,2021-04-06,625
North West,2021-04-06,375
Northern Ireland,2021-04-06,94
Scotland,2021-04-06,356
South East,2021-04-06,302
South West,2021-04-06,104
Wales,2021-04-06,105
United Kingdom,2021-04-06,3137
East of England,2021-04-07,213
England,2021-04-07,2630
London,2021-04-07,337
Midlands,2021-04-07,547
North East and Yorkshire,2021-04-07,679
North West,2021-04-07,380
Northern Ireland,2021-04-07,109
Scotland,2021-04-07,280
South East,2021-04-07,312
South West,2021-04-07,135
Wales,2021-04-07,105
United Kingdom,2021-04-07,3124
East of England,2021-04-08,227
England,2021-04-08,2540
London,2021-04-08,317
Midlands,2021-04-08,553
North East and Yorkshire,2021-04-08,618
North West,2021-04-08,366
Northern Ireland,2021-04-08,131
Scotland,2021-04-08,282
South East,2021-04-08,290
South West,2021-04-08,127
Wales,2021-04-08,90
United Kingdom,2021-04-08,3043
East of England,2021-04-09,215
England,2021-04-09,2365
London,2021-04-09,355
Midlands,2021-04-09,501
North East and Yorkshire,2021-04-09,566
North West,2021-04-09,320
Northern Ireland,2021-04-09,130
Scotland,2021-04-09,266
South East,2021-04-09,263
South West,2021-04-09,105
Wales,2021-04-09,72
United Kingdom,2021-04-09,2833
East of England,2021-04-10,182
England,2021-04-10,1923
London,2021-04-10,271
Midlands,2021-04-10,365
North East and Yorkshire,2021-04-10,510
North West,2021-04-10,257
Northern Ireland,2021-04-10,92
Scotland,2021-04-10,227
South East,2021-04-10,216
South West,2021-04-10,84
Wales,2021-04-10,51
United Kingdom,2021-04-10,2293
East of England,2021-04-11,219
England,2021-04-11,2006
London,2021-04-11,290
Midlands,2021-04-11,382
North East and Yorkshire,2021-04-11,513
North West,2021-04-11,285
Northern Ireland,2021-04-11,93
Scotland,2021-04-11,209
South East,2021-04-11,208
South West,2021-04-11,85
Wales,2021-04-11,54
United Kingdom,2021-04-11,2362
East of England,2021-04-12,236
England,2021-04-12,2389
London,2021-04-12,346
Midlands,2021-04-12,472
North East and Yorkshire,2021-04-12,588
North West,2021-04-12,329
Northern Ireland,2021-04-12,114
Scotland,2021-04-12,255
South East,2021-04-12,260
South West,2021-04-12,120
Wales,2021-04-12,107
United Kingdom,2021-04-12,2865
East of England,2021-04-13,153
England,2021-04-13,1979
London,2021-04-13,284
Midlands,2021-04-13,435
North East and Yorkshire,2021-04-13,450
North West,2021-04-13,283
Northern Ireland,2021-04-13,103
Scotland,2021-04-13,261
South East,2021-04-13,231
South West,2021-04-13,124
Wales,2021-04-13,63
United Kingdom,2021-04-13,2406
East of England,2021-04-14,211
England,2021-04-14,2001
London,2021-04-14,259
Midlands,2021-04-14,419
North East and Yorkshire,2021-04-14,454
North West,2021-04-14,298
Northern Ireland,2021-04-14,169
Scotland,2021-04-14,211
South East,2021-04-14,240
South West,2021-04-14,87
Wales,2021-04-14,79
United Kingdom,2021-04-14,2460
East of England,2021-04-15,168
England,2021-04-15,1884
London,2021-04-15,295
Midlands,2021-04-15,382
North East and Yorkshire,2021-04-15,416
North West,2021-04-15,268
Northern Ireland,2021-04-15,120
Scotland,2021-04-15,198
South East,2021-04-15,208
South West,2021-04-15,129
Wales,2021-04-15,72
United Kingdom,2021-04-15,2274
East of England,2021-04-16,154
England,2021-04-16,1797
London,2021-04-16,287
Midlands,2021-04-16,338
North East and Yorkshire,2021-04-16,454
North West,2021-04-16,219
Northern Ireland,2021-04-16,107
Scotland,2021-04-16,220
South East,2021-04-16,207
South West,2021-04-16,101
Wales,2021-04-16,60
East of England,2021-04-17,115
England,2021-04-17,1242
London,2021-04-17,181
Midlands,2021-04-17,253
North East and Yorkshire,2021-04-17,293
North West,2021-04-17,162
Northern Ireland,2021-04-17,91
Scotland,2021-04-17,202
South East,2021-04-17,151
South West,2021-04-17,68
Wales,2021-04-17,34
