region,date,confirm
Scotland,2020-03-02,1
South East,2020-03-02,1
South West,2020-03-02,8
Wales,2020-03-02,0
East of England,2020-03-03,7
England,2020-03-03,54
London,2020-03-03,6
Midlands,2020-03-03,8
North East and Yorkshire,2020-03-03,5
North West,2020-03-03,7
Scotland,2020-03-03,3
South East,2020-03-03,9
South West,2020-03-03,10
Wales,2020-03-03,0
East of England,2020-03-04,7
England,2020-03-04,49
London,2020-03-04,18
Midlands,2020-03-04,5
North East and Yorkshire,2020-03-04,3
North West,2020-03-04,2
Scotland,2020-03-04,6
South East,2020-03-04,7
South West,2020-03-04,6
Wales,2020-03-04,1
East of England,2020-03-05,1
England,2020-03-05,46
London,2020-03-05,14
Midlands,2020-03-05,9
North East and Yorkshire,2020-03-05,3
North West,2020-03-05,10
Northern Ireland,2020-03-05,2
Scotland,2020-03-05,2
South East,2020-03-05,5
South West,2020-03-05,3
Wales,2020-03-05,0
United Kingdom,2020-03-05,50
East of England,2020-03-06,5
England,2020-03-06,73
London,2020-03-06,24
Midlands,2020-03-06,9
North East and Yorkshire,2020-03-06,2
North West,2020-03-06,2
Northern Ireland,2020-03-06,2
Scotland,2020-03-06,6
South East,2020-03-06,16
South West,2020-03-06,11
Wales,2020-03-06,0
United Kingdom,2020-03-06,81
East of England,2020-03-07,3
England,2020-03-07,55
London,2020-03-07,15
Midlands,2020-03-07,11
North East and Yorkshire,2020-03-07,7
North West,2020-03-07,9
Northern Ireland,2020-03-07,5
Scotland,2020-03-07,6
South East,2020-03-07,4
South West,2020-03-07,5
Wales,2020-03-07,2
United Kingdom,2020-03-07,68
East of England,2020-03-08,2
England,2020-03-08,50
London,2020-03-08,22
Midlands,2020-03-08,5
North East and Yorkshire,2020-03-08,3
North West,2020-03-08,5
Northern Ireland,2020-03-08,3
Scotland,2020-03-08,3
South East,2020-03-08,10
South West,2020-03-08,3
Wales,2020-03-08,1
United Kingdom,2020-03-08,57
East of England,2020-03-09,5
England,2020-03-09,125
London,2020-03-09,53
Midlands,2020-03-09,18
North East and Yorkshire,2020-03-09,11
North West,2020-03-09,7
Northern Ireland,2020-03-09,3
Scotland,2020-03-09,16
South East,2020-03-09,24
South West,2020-03-09,5
Wales,2020-03-09,3
United Kingdom,2020-03-09,147
East of England,2020-03-10,16
England,2020-03-10,228
London,2020-03-10,92
Midlands,2020-03-10,29
North East and Yorkshire,2020-03-10,22
North West,2020-03-10,15
Northern Ireland,2020-03-10,5
Scotland,2020-03-10,21
South East,2020-03-10,36
South West,2020-03-10,12
Wales,2020-03-10,12
United Kingdom,2020-03-10,266
East of England,2020-03-11,14
England,2020-03-11,351
London,2020-03-11,183
Midlands,2020-03-11,52
North East and Yorkshire,2020-03-11,11
North West,2020-03-11,17
Northern Ireland,2020-03-11,11
Scotland,2020-03-11,25
South East,2020-03-11,50
South West,2020-03-11,14
Wales,2020-03-11,14
United Kingdom,2020-03-11,401
East of England,2020-03-12,18
England,2020-03-12,415
London,2020-03-12,165
Midlands,2020-03-12,64
North East and Yorkshire,2020-03-12,16
North West,2020-03-12,40
Northern Ireland,2020-03-12,4
Scotland,2020-03-12,38
South East,2020-03-12,86
South West,2020-03-12,18
Wales,2020-03-12,25
United Kingdom,2020-03-12,482
East of England,2020-03-13,37
England,2020-03-13,392
London,2020-03-13,134
Midlands,2020-03-13,61
North East and Yorkshire,2020-03-13,18
North West,2020-03-13,43
Northern Ireland,2020-03-13,11
Scotland,2020-03-13,48
South East,2020-03-13,54
South West,2020-03-13,30
Wales,2020-03-13,29
United Kingdom,2020-03-13,480
East of England,2020-03-14,16
England,2020-03-14,315
London,2020-03-14,150
Midlands,2020-03-14,50
North East and Yorkshire,2020-03-14,18
North West,2020-03-14,25
Northern Ireland,2020-03-14,10
Scotland,2020-03-14,19
South East,2020-03-14,41
South West,2020-03-14,10
Wales,2020-03-14,18
United Kingdom,2020-03-14,362
East of England,2020-03-15,35
England,2020-03-15,396
London,2020-03-15,165
Midlands,2020-03-15,70
North East and Yorkshire,2020-03-15,19
North West,2020-03-15,24
Northern Ireland,2020-03-15,2
Scotland,2020-03-15,12
South East,2020-03-15,53
South West,2020-03-15,17
Wales,2020-03-15,31
United Kingdom,2020-03-15,441
East of England,2020-03-16,24
England,2020-03-16,544
London,2020-03-16,233
Midlands,2020-03-16,90
North East and Yorkshire,2020-03-16,35
North West,2020-03-16,56
Northern Ireland,2020-03-16,8
Scotland,2020-03-16,21
South East,2020-03-16,78
South West,2020-03-16,18
Wales,2020-03-16,29
United Kingdom,2020-03-16,602
East of England,2020-03-17,39
England,2020-03-17,680
London,2020-03-17,311
Midlands,2020-03-17,101
North East and Yorkshire,2020-03-17,47
North West,2020-03-17,55
Northern Ireland,2020-03-17,8
Scotland,2020-03-17,43
South East,2020-03-17,89
South West,2020-03-17,21
Wales,2020-03-17,57
United Kingdom,2020-03-17,788
East of England,2020-03-18,74
England,2020-03-18,908
London,2020-03-18,355
Midlands,2020-03-18,147
North East and Yorkshire,2020-03-18,61
North West,2020-03-18,84
Northern Ireland,2020-03-18,13
Scotland,2020-03-18,41
South East,2020-03-18,122
South West,2020-03-18,44
Wales,2020-03-18,29
United Kingdom,2020-03-18,991
East of England,2020-03-19,59
England,2020-03-19,927
London,2020-03-19,330
Midlands,2020-03-19,188
North East and Yorkshire,2020-03-19,74
North West,2020-03-19,98
Northern Ireland,2020-03-19,14
Scotland,2020-03-19,50
South East,2020-03-19,126
South West,2020-03-19,21
Wales,2020-03-19,58
United Kingdom,2020-03-19,1049
East of England,2020-03-20,73
England,2020-03-20,1084
London,2020-03-20,425
Midlands,2020-03-20,205
North East and Yorkshire,2020-03-20,85
North West,2020-03-20,83
Northern Ireland,2020-03-20,17
Scotland,2020-03-20,84
South East,2020-03-20,128
South West,2020-03-20,43
Wales,2020-03-20,73
United Kingdom,2020-03-20,1258
East of England,2020-03-21,72
England,2020-03-21,1029
London,2020-03-21,350
Midlands,2020-03-21,194
North East and Yorkshire,2020-03-21,100
North West,2020-03-21,115
Northern Ireland,2020-03-21,20
Scotland,2020-03-21,67
South East,2020-03-21,128
South West,2020-03-21,42
Wales,2020-03-21,76
United Kingdom,2020-03-21,1192
East of England,2020-03-22,90
England,2020-03-22,1206
London,2020-03-22,438
Midlands,2020-03-22,210
North East and Yorkshire,2020-03-22,114
North West,2020-03-22,117
Northern Ireland,2020-03-22,18
Scotland,2020-03-22,74
South East,2020-03-22,170
South West,2020-03-22,44
Wales,2020-03-22,75
United Kingdom,2020-03-22,1373
East of England,2020-03-23,197
England,2020-03-23,2011
London,2020-03-23,687
Midlands,2020-03-23,355
North East and Yorkshire,2020-03-23,202
North West,2020-03-23,175
Northern Ireland,2020-03-23,41
Scotland,2020-03-23,138
South East,2020-03-23,280
South West,2020-03-23,62
Wales,2020-03-23,134
United Kingdom,2020-03-23,2324
East of England,2020-03-24,165
England,2020-03-24,2025
London,2020-03-24,633
Midlands,2020-03-24,385
North East and Yorkshire,2020-03-24,232
North West,2020-03-24,256
Northern Ireland,2020-03-24,40
Scotland,2020-03-24,167
South East,2020-03-24,238
South West,2020-03-24,68
Wales,2020-03-24,140
United Kingdom,2020-03-24,2372
East of England,2020-03-25,188
England,2020-03-25,2255
London,2020-03-25,759
Midlands,2020-03-25,355
North East and Yorkshire,2020-03-25,227
North West,2020-03-25,254
Northern Ireland,2020-03-25,56
Scotland,2020-03-25,188
South East,2020-03-25,307
South West,2020-03-25,104
Wales,2020-03-25,190
United Kingdom,2020-03-25,2689
East of England,2020-03-26,215
England,2020-03-26,2606
London,2020-03-26,764
Midlands,2020-03-26,469
North East and Yorkshire,2020-03-26,275
North West,2020-03-26,356
Northern Ireland,2020-03-26,76
Scotland,2020-03-26,223
South East,2020-03-26,321
South West,2020-03-26,116
Wales,2020-03-26,177
United Kingdom,2020-03-26,3082
East of England,2020-03-27,243
England,2020-03-27,2646
London,2020-03-27,815
Midlands,2020-03-27,416
North East and Yorkshire,2020-03-27,255
North West,2020-03-27,333
Northern Ireland,2020-03-27,67
Scotland,2020-03-27,274
South East,2020-03-27,330
South West,2020-03-27,128
Wales,2020-03-27,193
United Kingdom,2020-03-27,3180
East of England,2020-03-28,183
England,2020-03-28,2368
London,2020-03-28,576
Midlands,2020-03-28,479
North East and Yorkshire,2020-03-28,320
North West,2020-03-28,322
Northern Ireland,2020-03-28,76
Scotland,2020-03-28,204
South East,2020-03-28,338
South West,2020-03-28,102
Wales,2020-03-28,167
United Kingdom,2020-03-28,2815
East of England,2020-03-29,209
England,2020-03-29,2436
London,2020-03-29,594
Midlands,2020-03-29,494
North East and Yorkshire,2020-03-29,335
North West,2020-03-29,359
Northern Ireland,2020-03-29,62
Scotland,2020-03-29,197
South East,2020-03-29,295
South West,2020-03-29,101
Wales,2020-03-29,159
United Kingdom,2020-03-29,2854
East of England,2020-03-30,301
England,2020-03-30,3514
London,2020-03-30,867
Midlands,2020-03-30,636
North East and Yorkshire,2020-03-30,462
North West,2020-03-30,505
Northern Ireland,2020-03-30,84
Scotland,2020-03-30,317
South East,2020-03-30,478
South West,2020-03-30,165
Wales,2020-03-30,343
United Kingdom,2020-03-30,4258
East of England,2020-03-31,323
England,2020-03-31,3781
London,2020-03-31,935
Midlands,2020-03-31,692
North East and Yorkshire,2020-03-31,529
North West,2020-03-31,554
Northern Ireland,2020-03-31,111
Scotland,2020-03-31,341
South East,2020-03-31,469
South West,2020-03-31,142
Wales,2020-03-31,278
United Kingdom,2020-03-31,4511
East of England,2020-04-01,333
England,2020-04-01,4117
London,2020-04-01,979
Midlands,2020-04-01,709
North East and Yorkshire,2020-04-01,622
North West,2020-04-01,618
Northern Ireland,2020-04-01,100
Scotland,2020-04-01,389
South East,2020-04-01,546
South West,2020-04-01,183
Wales,2020-04-01,327
United Kingdom,2020-04-01,4933
East of England,2020-04-02,372
England,2020-04-02,4061
London,2020-04-02,1070
Midlands,2020-04-02,660
North East and Yorkshire,2020-04-02,460
North West,2020-04-02,676
Northern Ireland,2020-04-02,105
Scotland,2020-04-02,351
South East,2020-04-02,485
South West,2020-04-02,183
Wales,2020-04-02,337
United Kingdom,2020-04-02,4854
East of England,2020-04-03,353
England,2020-04-03,4077
London,2020-04-03,981
Midlands,2020-04-03,627
North East and Yorkshire,2020-04-03,534
North West,2020-04-03,681
Northern Ireland,2020-04-03,102
Scotland,2020-04-03,381
South East,2020-04-03,516
South West,2020-04-03,191
Wales,2020-04-03,330
United Kingdom,2020-04-03,4890
East of England,2020-04-04,269
England,2020-04-04,3378
London,2020-04-04,765
Midlands,2020-04-04,533
North East and Yorkshire,2020-04-04,456
North West,2020-04-04,602
Northern Ireland,2020-04-04,85
Scotland,2020-04-04,260
South East,2020-04-04,455
South West,2020-04-04,174
Wales,2020-04-04,281
United Kingdom,2020-04-04,4004
East of England,2020-04-05,281
England,2020-04-05,3073
London,2020-04-05,632
Midlands,2020-04-05,439
North East and Yorkshire,2020-04-05,438
North West,2020-04-05,625
Northern Ireland,2020-04-05,60
Scotland,2020-04-05,225
South East,2020-04-05,422
South West,2020-04-05,152
Wales,2020-04-05,224
United Kingdom,2020-04-05,3582
East of England,2020-04-06,385
England,2020-04-06,4366
London,2020-04-06,857
Midlands,2020-04-06,571
North East and Yorkshire,2020-04-06,694
North West,2020-04-06,868
Northern Ireland,2020-04-06,105
Scotland,2020-04-06,404
South East,2020-04-06,593
South West,2020-04-06,185
Wales,2020-04-06,383
United Kingdom,2020-04-06,5258
East of England,2020-04-07,389
England,2020-04-07,4566
London,2020-04-07,951
Midlands,2020-04-07,610
North East and Yorkshire,2020-04-07,686
North West,2020-04-07,785
Northern Ireland,2020-04-07,129
Scotland,2020-04-07,352
South East,2020-04-07,717
South West,2020-04-07,211
Wales,2020-04-07,386
United Kingdom,2020-04-07,5433
East of England,2020-04-08,408
England,2020-04-08,4284
London,2020-04-08,875
Midlands,2020-04-08,548
North East and Yorkshire,2020-04-08,606
North West,2020-04-08,852
Northern Ireland,2020-04-08,102
Scotland,2020-04-08,343
South East,2020-04-08,567
South West,2020-04-08,237
Wales,2020-04-08,386
United Kingdom,2020-04-08,5115
East of England,2020-04-09,327
England,2020-04-09,4055
London,2020-04-09,800
Midlands,2020-04-09,578
North East and Yorkshire,2020-04-09,618
North West,2020-04-09,805
Northern Ireland,2020-04-09,99
Scotland,2020-04-09,304
South East,2020-04-09,522
South West,2020-04-09,245
Wales,2020-04-09,391
United Kingdom,2020-04-09,4849
East of England,2020-04-10,321
England,2020-04-10,3578
London,2020-04-10,616
Midlands,2020-04-10,534
North East and Yorkshire,2020-04-10,544
North West,2020-04-10,601
Northern Ireland,2020-04-10,94
Scotland,2020-04-10,329
South East,2020-04-10,575
South West,2020-04-10,234
Wales,2020-04-10,308
United Kingdom,2020-04-10,4309
East of England,2020-04-11,271
England,2020-04-11,3058
London,2020-04-11,520
Midlands,2020-04-11,425
North East and Yorkshire,2020-04-11,524
North West,2020-04-11,609
Northern Ireland,2020-04-11,67
Scotland,2020-04-11,185
South East,2020-04-11,382
South West,2020-04-11,172
Wales,2020-04-11,247
United Kingdom,2020-04-11,3557
East of England,2020-04-12,261
England,2020-04-12,2937
London,2020-04-12,500
Midlands,2020-04-12,454
North East and Yorkshire,2020-04-12,468
North West,2020-04-12,487
Northern Ireland,2020-04-12,73
Scotland,2020-04-12,220
South East,2020-04-12,485
South West,2020-04-12,178
Wales,2020-04-12,248
United Kingdom,2020-04-12,3478
East of England,2020-04-13,292
England,2020-04-13,3427
London,2020-04-13,595
Midlands,2020-04-13,452
North East and Yorkshire,2020-04-13,557
North West,2020-04-13,609
Northern Ireland,2020-04-13,106
Scotland,2020-04-13,359
South East,2020-04-13,577
South West,2020-04-13,194
Wales,2020-04-13,273
United Kingdom,2020-04-13,4165
East of England,2020-04-14,288
England,2020-04-14,3535
London,2020-04-14,594
Midlands,2020-04-14,531
North East and Yorkshire,2020-04-14,572
North West,2020-04-14,633
Northern Ireland,2020-04-14,95
Scotland,2020-04-14,346
South East,2020-04-14,554
South West,2020-04-14,185
Wales,2020-04-14,319
United Kingdom,2020-04-14,4295
East of England,2020-04-15,295
England,2020-04-15,4215
London,2020-04-15,660
Midlands,2020-04-15,606
North East and Yorkshire,2020-04-15,757
North West,2020-04-15,694
Northern Ireland,2020-04-15,133
Scotland,2020-04-15,331
South East,2020-04-15,711
South West,2020-04-15,211
Wales,2020-04-15,361
United Kingdom,2020-04-15,5040
East of England,2020-04-16,337
England,2020-04-16,4344
London,2020-04-16,574
Midlands,2020-04-16,777
North East and Yorkshire,2020-04-16,667
North West,2020-04-16,777
Northern Ireland,2020-04-16,137
Scotland,2020-04-16,428
South East,2020-04-16,655
South West,2020-04-16,262
Wales,2020-04-16,363
United Kingdom,2020-04-16,5272
East of England,2020-04-17,365
England,2020-04-17,4061
London,2020-04-17,578
Midlands,2020-04-17,703
North East and Yorkshire,2020-04-17,642
North West,2020-04-17,580
Northern Ireland,2020-04-17,154
Scotland,2020-04-17,394
South East,2020-04-17,706
South West,2020-04-17,240
Wales,2020-04-17,324
United Kingdom,2020-04-17,4933
East of England,2020-04-18,330
England,2020-04-18,4105
London,2020-04-18,400
Midlands,2020-04-18,743
North East and Yorkshire,2020-04-18,742
North West,2020-04-18,866
Northern Ireland,2020-04-18,84
Scotland,2020-04-18,264
South East,2020-04-18,519
South West,2020-04-18,167
Wales,2020-04-18,248
United Kingdom,2020-04-18,4701
East of England,2020-04-19,317
England,2020-04-19,3473
London,2020-04-19,395
Midlands,2020-04-19,586
North East and Yorkshire,2020-04-19,692
North West,2020-04-19,615
Northern Ireland,2020-04-19,41
Scotland,2020-04-19,159
South East,2020-04-19,415
South West,2020-04-19,198
Wales,2020-04-19,181
United Kingdom,2020-04-19,3854
East of England,2020-04-20,363
England,2020-04-20,3674
London,2020-04-20,433
Midlands,2020-04-20,591
North East and Yorkshire,2020-04-20,715
North West,2020-04-20,676
Northern Ireland,2020-04-20,112
Scotland,2020-04-20,348
South East,2020-04-20,490
South West,2020-04-20,180
Wales,2020-04-20,281
United Kingdom,2020-04-20,4415
East of England,2020-04-21,407
England,2020-04-21,3973
London,2020-04-21,463
Midlands,2020-04-21,714
North East and Yorkshire,2020-04-21,636
North West,2020-04-21,701
Northern Ireland,2020-04-21,129
Scotland,2020-04-21,400
South East,2020-04-21,633
South West,2020-04-21,228
Wales,2020-04-21,259
United Kingdom,2020-04-21,4761
East of England,2020-04-22,523
England,2020-04-22,4793
London,2020-04-22,397
Midlands,2020-04-22,912
North East and Yorkshire,2020-04-22,923
North West,2020-04-22,918
Northern Ireland,2020-04-22,96
Scotland,2020-04-22,340
South East,2020-04-22,693
South West,2020-04-22,286
Wales,2020-04-22,253
United Kingdom,2020-04-22,5482
East of England,2020-04-23,475
England,2020-04-23,4553
London,2020-04-23,521
Midlands,2020-04-23,823
North East and Yorkshire,2020-04-23,779
North West,2020-04-23,863
Northern Ireland,2020-04-23,72
Scotland,2020-04-23,314
South East,2020-04-23,678
South West,2020-04-23,281
Wales,2020-04-23,200
United Kingdom,2020-04-23,5139
East of England,2020-04-24,421
England,2020-04-24,4347
London,2020-04-24,377
Midlands,2020-04-24,776
North East and Yorkshire,2020-04-24,921
North West,2020-04-24,754
Northern Ireland,2020-04-24,82
Scotland,2020-04-24,306
South East,2020-04-24,659
South West,2020-04-24,250
Wales,2020-04-24,213
United Kingdom,2020-04-24,4948
East of England,2020-04-25,377
England,2020-04-25,3367
London,2020-04-25,333
Midlands,2020-04-25,631
North East and Yorkshire,2020-04-25,626
North West,2020-04-25,552
Northern Ireland,2020-04-25,52
Scotland,2020-04-25,184
South East,2020-04-25,515
South West,2020-04-25,202
Wales,2020-04-25,137
United Kingdom,2020-04-25,3740
East of England,2020-04-26,357
England,2020-04-26,3131
London,2020-04-26,311
Midlands,2020-04-26,559
North East and Yorkshire,2020-04-26,579
North West,2020-04-26,429
Northern Ireland,2020-04-26,44
Scotland,2020-04-26,171
South East,2020-04-26,501
South West,2020-04-26,254
Wales,2020-04-26,121
United Kingdom,2020-04-26,3467
East of England,2020-04-27,511
England,2020-04-27,4027
London,2020-04-27,418
Midlands,2020-04-27,736
North East and Yorkshire,2020-04-27,790
North West,2020-04-27,622
Northern Ireland,2020-04-27,71
Scotland,2020-04-27,434
South East,2020-04-27,553
South West,2020-04-27,322
Wales,2020-04-27,173
United Kingdom,2020-04-27,4705
East of England,2020-04-28,462
England,2020-04-28,4104
London,2020-04-28,313
Midlands,2020-04-28,646
North East and Yorkshire,2020-04-28,847
North West,2020-04-28,711
Northern Ireland,2020-04-28,72
Scotland,2020-04-28,383
South East,2020-04-28,659
South West,2020-04-28,275
Wales,2020-04-28,152
United Kingdom,2020-04-28,4711
East of England,2020-04-29,475
England,2020-04-29,4725
London,2020-04-29,428
Midlands,2020-04-29,820
North East and Yorkshire,2020-04-29,1068
North West,2020-04-29,795
Northern Ireland,2020-04-29,91
Scotland,2020-04-29,431
South East,2020-04-29,689
South West,2020-04-29,347
Wales,2020-04-29,176
United Kingdom,2020-04-29,5423
East of England,2020-04-30,423
England,2020-04-30,4308
London,2020-04-30,425
Midlands,2020-04-30,746
North East and Yorkshire,2020-04-30,960
North West,2020-04-30,770
Northern Ireland,2020-04-30,114
Scotland,2020-04-30,337
South East,2020-04-30,649
South West,2020-04-30,246
Wales,2020-04-30,200
United Kingdom,2020-04-30,4959
East of England,2020-05-01,492
England,2020-05-01,4084
London,2020-05-01,354
Midlands,2020-05-01,764
North East and Yorkshire,2020-05-01,892
North West,2020-05-01,725
Northern Ireland,2020-05-01,95
Scotland,2020-05-01,375
South East,2020-05-01,524
South West,2020-05-01,264
Wales,2020-05-01,177
United Kingdom,2020-05-01,4731
East of England,2020-05-02,302
England,2020-05-02,2744
London,2020-05-02,247
Midlands,2020-05-02,518
North East and Yorkshire,2020-05-02,567
North West,2020-05-02,414
Northern Ireland,2020-05-02,89
Scotland,2020-05-02,222
South East,2020-05-02,416
South West,2020-05-02,210
Wales,2020-05-02,179
United Kingdom,2020-05-02,3234
East of England,2020-05-03,316
England,2020-05-03,2630
London,2020-05-03,168
Midlands,2020-05-03,471
North East and Yorkshire,2020-05-03,545
North West,2020-05-03,492
Northern Ireland,2020-05-03,53
Scotland,2020-05-03,188
South East,2020-05-03,362
South West,2020-05-03,178
Wales,2020-05-03,108
United Kingdom,2020-05-03,2979
East of England,2020-05-04,392
England,2020-05-04,2845
London,2020-05-04,248
Midlands,2020-05-04,474
North East and Yorkshire,2020-05-04,582
North West,2020-05-04,424
Northern Ireland,2020-05-04,74
Scotland,2020-05-04,330
South East,2020-05-04,489
South West,2020-05-04,166
Wales,2020-05-04,141
United Kingdom,2020-05-04,3390
East of England,2020-05-05,329
England,2020-05-05,3136
London,2020-05-05,217
Midlands,2020-05-05,602
North East and Yorkshire,2020-05-05,693
North West,2020-05-05,577
Northern Ireland,2020-05-05,69
Scotland,2020-05-05,288
South East,2020-05-05,471
South West,2020-05-05,172
Wales,2020-05-05,175
United Kingdom,2020-05-05,3668
East of England,2020-05-06,388
England,2020-05-06,3258
London,2020-05-06,267
Midlands,2020-05-06,646
North East and Yorkshire,2020-05-06,654
North West,2020-05-06,586
Northern Ireland,2020-05-06,79
Scotland,2020-05-06,307
South East,2020-05-06,446
South West,2020-05-06,200
Wales,2020-05-06,171
United Kingdom,2020-05-06,3815
East of England,2020-05-07,396
England,2020-05-07,3202
London,2020-05-07,273
Midlands,2020-05-07,682
North East and Yorkshire,2020-05-07,656
North West,2020-05-07,510
Northern Ireland,2020-05-07,96
Scotland,2020-05-07,297
South East,2020-05-07,421
South West,2020-05-07,179
Wales,2020-05-07,176
United Kingdom,2020-05-07,3771
East of England,2020-05-08,229
England,2020-05-08,2618
London,2020-05-08,207
Midlands,2020-05-08,611
North East and Yorkshire,2020-05-08,511
North West,2020-05-08,483
Northern Ireland,2020-05-08,71
Scotland,2020-05-08,258
South East,2020-05-08,351
South West,2020-05-08,178
Wales,2020-05-08,115
United Kingdom,2020-05-08,3062
East of England,2020-05-09,203
England,2020-05-09,1793
London,2020-05-09,129
Midlands,2020-05-09,339
North East and Yorkshire,2020-05-09,394
North West,2020-05-09,345
Northern Ireland,2020-05-09,53
Scotland,2020-05-09,180
South East,2020-05-09,245
South West,2020-05-09,107
Wales,2020-05-09,136
United Kingdom,2020-05-09,2162
East of England,2020-05-10,209
England,2020-05-10,2001
London,2020-05-10,125
Midlands,2020-05-10,416
North East and Yorkshire,2020-05-10,444
North West,2020-05-10,346
Northern Ireland,2020-05-10,61
Scotland,2020-05-10,153
South East,2020-05-10,308
South West,2020-05-10,134
Wales,2020-05-10,107
United Kingdom,2020-05-10,2322
East of England,2020-05-11,393
England,2020-05-11,3058
London,2020-05-11,161
Midlands,2020-05-11,555
North East and Yorkshire,2020-05-11,655
North West,2020-05-11,529
Northern Ireland,2020-05-11,74
Scotland,2020-05-11,265
South East,2020-05-11,476
South West,2020-05-11,253
Wales,2020-05-11,178
United Kingdom,2020-05-11,3575
East of England,2020-05-12,315
England,2020-05-12,2918
London,2020-05-12,194
Midlands,2020-05-12,630
North East and Yorkshire,2020-05-12,592
North West,2020-05-12,545
Northern Ireland,2020-05-12,89
Scotland,2020-05-12,230
South East,2020-05-12,411
South West,2020-05-12,177
Wales,2020-05-12,150
United Kingdom,2020-05-12,3387
East of England,2020-05-13,330
England,2020-05-13,2883
London,2020-05-13,204
Midlands,2020-05-13,542
North East and Yorkshire,2020-05-13,548
North West,2020-05-13,527
Northern Ireland,2020-05-13,73
Scotland,2020-05-13,198
South East,2020-05-13,485
South West,2020-05-13,177
Wales,2020-05-13,154
United Kingdom,2020-05-13,3308
East of England,2020-05-14,217
England,2020-05-14,2208
London,2020-05-14,158
Midlands,2020-05-14,482
North East and Yorkshire,2020-05-14,492
North West,2020-05-14,428
Northern Ireland,2020-05-14,71
