country,date,type,median,lower_90,upper_90,lower_50,upper_50
Malawi,2020-07-05,estimate,1,0,3,0,1
Malawi,2020-07-06,estimate,2,0,5,0,2
Malawi,2020-07-07,estimate,0,0,2,0,0
Malawi,2020-07-08,estimate,2,0,5,0,2
Malawi,2020-07-09,estimate,1,0,4,0,1
Malawi,2020-07-10,estimate,2,0,5,0,2
Malawi,2020-07-11,estimate,2,0,6,0,2
Malawi,2020-07-12,estimate,2,0,6,0,2
Malawi,2020-07-13,estimate,4,0,10,1,4
Malawi,2020-07-14,estimate,1,0,4,0,1
Malawi,2020-07-15,estimate,3,0,9,0,3
Malawi,2020-07-16,estimate,2,0,7,0,2
Malawi,2020-07-17,estimate,3,0,8,0,3
Malawi,2020-07-18,estimate,3,0,9,0,3
Malawi,2020-07-19,estimate,3,0,8,0,3
Malawi,2020-07-20,estimate,5,0,14,0,5
Malawi,2020-07-21,estimate,2,0,6,0,2
Malawi,2020-07-22,estimate,4,0,12,0,4
Malawi,2020-07-23,estimate,3,0,9,0,3
Malawi,2020-07-24,estimate,4,0,10,1,4
Malawi,2020-07-25,estimate,4,0,10,1,4
Malawi,2020-07-26,estimate,3,0,10,0,3
Malawi,2020-07-27,estimate,6,0,15,1,6
Malawi,2020-07-28,estimate,2,0,6,0,2
Malawi,2020-07-29,estimate,4,0,12,0,4
Malawi,2020-07-30,estimate,3,0,9,0,3
Malawi,2020-07-31,estimate,3,0,9,0,3
Malawi,2020-08-01,estimate,3,0,9,0,3
Malawi,2020-08-02,estimate,3,0,8,0,3
Malawi,2020-08-03,estimate,5,0,13,1,5
Malawi,2020-08-04,estimate,1,0,4,0,1
Malawi,2020-08-05,estimate,4,0,10,0,4
Malawi,2020-08-06,estimate,2,0,7,0,2
Malawi,2020-08-07,estimate,3,0,8,0,3
Malawi,2020-08-08,estimate,2,0,7,0,2
Malawi,2020-08-09,estimate based on partial data,2,0,6,0,2
Malawi,2020-08-10,estimate based on partial data,3,0,9,0,3
Malawi,2020-08-11,estimate based on partial data,1,0,3,0,1
Malawi,2020-08-12,estimate based on partial data,2,0,7,0,2
Malawi,2020-08-13,estimate based on partial data,1,0,5,0,1
Malawi,2020-08-14,estimate based on partial data,2,0,5,0,2
Malawi,2020-08-15,estimate based on partial data,2,0,5,0,2
Malawi,2020-08-16,estimate based on partial data,1,0,5,0,1
Malawi,2020-08-17,estimate based on partial data,2,0,6,0,2
Malawi,2020-08-18,estimate based on partial data,1,0,2,0,1
Malawi,2020-08-19,estimate based on partial data,1,0,5,0,1
Malawi,2020-08-20,estimate based on partial data,1,0,3,0,1
Malawi,2020-08-21,estimate based on partial data,1,0,4,0,1
Malawi,2020-08-22,estimate based on partial data,1,0,3,0,1
Malawi,2020-08-23,estimate based on partial data,1,0,3,0,1
Malawi,2020-08-24,estimate based on partial data,1,0,4,0,1
Malawi,2020-08-25,estimate based on partial data,0,0,2,0,0
Malawi,2020-08-26,estimate based on partial data,1,0,4,0,1
Malawi,2020-08-27,forecast,0,0,3,0,0
Malawi,2020-08-28,forecast,0,0,3,0,0
Malawi,2020-08-29,forecast,0,0,3,0,0
Malawi,2020-08-30,forecast,0,0,3,0,0
Malawi,2020-08-31,forecast,1,0,4,0,1
Malawi,2020-09-01,forecast,0,0,2,0,0
Malawi,2020-09-02,forecast,0,0,3,0,0
Malawi,2020-09-03,forecast,0,0,3,0,0
Malawi,2020-09-04,forecast,0,0,3,0,0
Malawi,2020-09-05,forecast,0,0,3,0,0
Malawi,2020-09-06,forecast,0,0,3,0,0
Malawi,2020-09-07,forecast,0,0,5,0,0
Malawi,2020-09-08,forecast,0,0,2,0,0
Malawi,2020-09-09,forecast,0,0,4,0,0
Maldives,2020-06-17,estimate,0,0,1,0,0
Maldives,2020-06-18,estimate,0,0,0,0,0
Maldives,2020-06-19,estimate,0,0,0,0,0
Maldives,2020-06-20,estimate,0,0,0,0,0
Maldives,2020-06-21,estimate,0,0,0,0,0
Maldives,2020-06-22,estimate,0,0,0,0,0
Maldives,2020-06-23,estimate,0,0,0,0,0
Maldives,2020-06-24,estimate,0,0,1,0,0
Maldives,2020-06-25,estimate,0,0,0,0,0
Maldives,2020-06-26,estimate,0,0,0,0,0
Maldives,2020-06-27,estimate,0,0,0,0,0
Maldives,2020-06-28,estimate,0,0,0,0,0
Maldives,2020-06-29,estimate,0,0,0,0,0
Maldives,2020-06-30,estimate,0,0,1,0,0
Maldives,2020-07-01,estimate,0,0,1,0,0
Maldives,2020-07-02,estimate,0,0,0,0,0
Maldives,2020-07-03,estimate,0,0,1,0,0
Maldives,2020-07-04,estimate,0,0,0,0,0
Maldives,2020-07-05,estimate,0,0,0,0,0
Maldives,2020-07-06,estimate,0,0,1,0,0
Maldives,2020-07-07,estimate,0,0,1,0,0
Maldives,2020-07-08,estimate,0,0,1,0,0
Maldives,2020-07-09,estimate,0,0,1,0,0
Maldives,2020-07-10,estimate,0,0,1,0,0
Maldives,2020-07-11,estimate,0,0,1,0,0
Maldives,2020-07-12,estimate,0,0,1,0,0
Maldives,2020-07-13,estimate,0,0,1,0,0
Maldives,2020-07-14,estimate,0,0,1,0,0
Maldives,2020-07-15,estimate,0,0,1,0,0
Maldives,2020-07-16,estimate,0,0,1,0,0
Maldives,2020-07-17,estimate,0,0,1,0,0
Maldives,2020-07-18,estimate,0,0,1,0,0
Maldives,2020-07-19,estimate,0,0,1,0,0
Maldives,2020-07-20,estimate,0,0,1,0,0
Maldives,2020-07-21,estimate,0,0,1,0,0
Maldives,2020-07-22,estimate,0,0,1,0,0
Maldives,2020-07-23,estimate,0,0,1,0,0
Maldives,2020-07-24,estimate,0,0,1,0,0
Maldives,2020-07-25,estimate,0,0,1,0,0
Maldives,2020-07-26,estimate,0,0,1,0,0
Maldives,2020-07-27,estimate,0,0,1,0,0
Maldives,2020-07-28,estimate,0,0,1,0,0
Maldives,2020-07-29,estimate,0,0,2,0,0
Maldives,2020-07-30,estimate,0,0,1,0,0
Maldives,2020-07-31,estimate,0,0,1,0,0
Maldives,2020-08-01,estimate,0,0,1,0,0
Maldives,2020-08-02,estimate,0,0,1,0,0
Maldives,2020-08-03,estimate,0,0,1,0,0
Maldives,2020-08-04,estimate,0,0,1,0,0
Maldives,2020-08-05,estimate,0,0,2,0,0
Maldives,2020-08-06,estimate,0,0,1,0,0
Maldives,2020-08-07,estimate,0,0,1,0,0
Maldives,2020-08-08,estimate,0,0,1,0,0
Maldives,2020-08-09,estimate based on partial data,0,0,1,0,0
Maldives,2020-08-10,estimate based on partial data,0,0,1,0,0
Maldives,2020-08-11,estimate based on partial data,0,0,1,0,0
Maldives,2020-08-12,estimate based on partial data,0,0,2,0,0
Maldives,2020-08-13,estimate based on partial data,0,0,1,0,0
Maldives,2020-08-14,estimate based on partial data,0,0,2,0,0
Maldives,2020-08-15,estimate based on partial data,0,0,1,0,0
Maldives,2020-08-16,estimate based on partial data,0,0,1,0,0
Maldives,2020-08-17,estimate based on partial data,0,0,1,0,0
Maldives,2020-08-18,estimate based on partial data,0,0,2,0,0
Maldives,2020-08-19,estimate based on partial data,1,0,3,0,1
Maldives,2020-08-20,estimate based on partial data,0,0,2,0,0
Maldives,2020-08-21,estimate based on partial data,0,0,2,0,0
Maldives,2020-08-22,estimate based on partial data,0,0,1,0,0
Maldives,2020-08-23,estimate based on partial data,0,0,2,0,0
Maldives,2020-08-24,estimate based on partial data,0,0,2,0,0
Maldives,2020-08-25,estimate based on partial data,0,0,2,0,0
Maldives,2020-08-26,estimate based on partial data,1,0,4,0,1
Maldives,2020-08-27,forecast,0,0,2,0,0
Maldives,2020-08-28,forecast,0,0,3,0,0
Maldives,2020-08-29,forecast,0,0,2,0,0
Maldives,2020-08-30,forecast,0,0,2,0,0
Maldives,2020-08-31,forecast,0,0,2,0,0
Maldives,2020-09-01,forecast,1,0,4,0,1
Maldives,2020-09-02,forecast,1,0,6,0,1
Maldives,2020-09-03,forecast,0,0,3,0,0
Maldives,2020-09-04,forecast,1,0,4,0,1
Maldives,2020-09-05,forecast,0,0,3,0,0
Maldives,2020-09-06,forecast,0,0,4,0,0
Maldives,2020-09-07,forecast,0,0,4,0,0
Maldives,2020-09-08,forecast,1,0,6,0,1
Maldives,2020-09-09,forecast,1,0,10,0,1
Mali,2020-06-19,estimate,1,0,3,0,1
Mali,2020-06-20,estimate,1,0,3,0,1
Mali,2020-06-21,estimate,1,0,3,0,1
Mali,2020-06-22,estimate,0,0,2,0,0
Mali,2020-06-23,estimate,0,0,1,0,0
Mali,2020-06-24,estimate,0,0,2,0,0
Mali,2020-06-25,estimate,0,0,2,0,0
Mali,2020-06-26,estimate,1,0,3,0,1
Mali,2020-06-27,estimate,1,0,2,0,1
Mali,2020-06-28,estimate,0,0,2,0,0
Mali,2020-06-29,estimate,0,0,2,0,0
Mali,2020-06-30,estimate,0,0,1,0,0
Mali,2020-07-01,estimate,0,0,2,0,0
Mali,2020-07-02,estimate,0,0,2,0,0
Mali,2020-07-03,estimate,0,0,2,0,0
Mali,2020-07-04,estimate,0,0,2,0,0
Mali,2020-07-05,estimate,0,0,2,0,0
Mali,2020-07-06,estimate,0,0,1,0,0
Mali,2020-07-07,estimate,0,0,1,0,0
Mali,2020-07-08,estimate,0,0,1,0,0
Mali,2020-07-09,estimate,0,0,1,0,0
Mali,2020-07-10,estimate,0,0,1,0,0
Mali,2020-07-11,estimate,0,0,1,0,0
Mali,2020-07-12,estimate,0,0,1,0,0
Mali,2020-07-13,estimate,0,0,1,0,0
Mali,2020-07-14,estimate,0,0,1,0,0
Mali,2020-07-15,estimate,0,0,1,0,0
Mali,2020-07-16,estimate,0,0,1,0,0
Mali,2020-07-17,estimate,0,0,1,0,0
Mali,2020-07-18,estimate,0,0,1,0,0
Mali,2020-07-19,estimate,0,0,1,0,0
Mali,2020-07-20,estimate,0,0,1,0,0
Mali,2020-07-21,estimate,0,0,0,0,0
Mali,2020-07-22,estimate,0,0,1,0,0
Mali,2020-07-23,estimate,0,0,1,0,0
Mali,2020-07-24,estimate,0,0,1,0,0
Mali,2020-07-25,estimate,0,0,1,0,0
Mali,2020-07-26,estimate,0,0,1,0,0
Mali,2020-07-27,estimate,0,0,1,0,0
Mali,2020-07-28,estimate,0,0,0,0,0
Mali,2020-07-29,estimate,0,0,0,0,0
Mali,2020-07-30,estimate,0,0,1,0,0
Mali,2020-07-31,estimate,0,0,1,0,0
Mali,2020-08-01,estimate,0,0,0,0,0
Mali,2020-08-02,estimate,0,0,0,0,0
Mali,2020-08-03,estimate,0,0,0,0,0
Mali,2020-08-04,estimate,0,0,0,0,0
Mali,2020-08-05,estimate,0,0,0,0,0
Mali,2020-08-06,estimate,0,0,0,0,0
Mali,2020-08-07,estimate,0,0,0,0,0
Mali,2020-08-08,estimate,0,0,0,0,0
Mali,2020-08-09,estimate based on partial data,0,0,0,0,0
Mali,2020-08-10,estimate based on partial data,0,0,0,0,0
Mali,2020-08-11,estimate based on partial data,0,0,0,0,0
Mali,2020-08-12,estimate based on partial data,0,0,0,0,0
Mali,2020-08-13,estimate based on partial data,0,0,0,0,0
Mali,2020-08-14,estimate based on partial data,0,0,0,0,0
Mali,2020-08-15,estimate based on partial data,0,0,0,0,0
Mali,2020-08-16,estimate based on partial data,0,0,0,0,0
Mali,2020-08-17,estimate based on partial data,0,0,0,0,0
Mali,2020-08-18,estimate based on partial data,0,0,0,0,0
Mali,2020-08-19,estimate based on partial data,0,0,0,0,0
Mali,2020-08-20,estimate based on partial data,0,0,0,0,0
Mali,2020-08-21,estimate based on partial data,0,0,0,0,0
Mali,2020-08-22,estimate based on partial data,0,0,0,0,0
Mali,2020-08-23,estimate based on partial data,0,0,0,0,0
Mali,2020-08-24,estimate based on partial data,0,0,0,0,0
Mali,2020-08-25,estimate based on partial data,0,0,0,0,0
Mali,2020-08-26,estimate based on partial data,0,0,0,0,0
Mali,2020-08-27,forecast,0,0,0,0,0
Mali,2020-08-28,forecast,0,0,0,0,0
Mali,2020-08-29,forecast,0,0,0,0,0
Mali,2020-08-30,forecast,0,0,0,0,0
Mali,2020-08-31,forecast,0,0,0,0,0
Mali,2020-09-01,forecast,0,0,0,0,0
Mali,2020-09-02,forecast,0,0,0,0,0
Mali,2020-09-03,forecast,0,0,0,0,0
Mali,2020-09-04,forecast,0,0,0,0,0
Mali,2020-09-05,forecast,0,0,0,0,0
Mali,2020-09-06,forecast,0,0,0,0,0
Mali,2020-09-07,forecast,0,0,0,0,0
Mali,2020-09-08,forecast,0,0,0,0,0
Mali,2020-09-09,forecast,0,0,0,0,0
Mauritania,2020-06-17,estimate,1,0,12,0,1
Mauritania,2020-06-18,estimate,0,0,10,0,0
Mauritania,2020-06-19,estimate,1,0,12,0,1
Mauritania,2020-06-20,estimate,1,0,13,0,1
Mauritania,2020-06-21,estimate,0,0,7,0,0
Mauritania,2020-06-22,estimate,1,0,13,0,1
Mauritania,2020-06-23,estimate,0,0,8,0,0
Mauritania,2020-06-24,estimate,1,0,12,0,1
Mauritania,2020-06-25,estimate,0,0,9,0,0
Mauritania,2020-06-26,estimate,0,0,9,0,0
Mauritania,2020-06-27,estimate,1,0,11,0,1
Mauritania,2020-06-28,estimate,0,0,7,0,0
Mauritania,2020-06-29,estimate,0,0,9,0,0
Mauritania,2020-06-30,estimate,0,0,7,0,0
Mauritania,2020-07-01,estimate,0,0,9,0,0
Mauritania,2020-07-02,estimate,0,0,6,0,0
Mauritania,2020-07-03,estimate,0,0,7,0,0
Mauritania,2020-07-04,estimate,0,0,7,0,0
Mauritania,2020-07-05,estimate,0,0,4,0,0
Mauritania,2020-07-06,estimate,0,0,7,0,0
Mauritania,2020-07-07,estimate,0,0,5,0,0
Mauritania,2020-07-08,estimate,0,0,5,0,0
Mauritania,2020-07-09,estimate,0,0,4,0,0
Mauritania,2020-07-10,estimate,0,0,5,0,0
Mauritania,2020-07-11,estimate,0,0,5,0,0
Mauritania,2020-07-12,estimate,0,0,3,0,0
Mauritania,2020-07-13,estimate,0,0,4,0,0
Mauritania,2020-07-14,estimate,0,0,3,0,0
Mauritania,2020-07-15,estimate,0,0,3,0,0
Mauritania,2020-07-16,estimate,0,0,2,0,0
Mauritania,2020-07-17,estimate,0,0,2,0,0
Mauritania,2020-07-18,estimate,0,0,3,0,0
Mauritania,2020-07-19,estimate,0,0,2,0,0
Mauritania,2020-07-20,estimate,0,0,2,0,0
Mauritania,2020-07-21,estimate,0,0,2,0,0
Mauritania,2020-07-22,estimate,0,0,2,0,0
Mauritania,2020-07-23,estimate,0,0,2,0,0
Mauritania,2020-07-24,estimate,0,0,2,0,0
Mauritania,2020-07-25,estimate,0,0,2,0,0
Mauritania,2020-07-26,estimate,0,0,1,0,0
Mauritania,2020-07-27,estimate,0,0,2,0,0
Mauritania,2020-07-28,estimate,0,0,1,0,0
Mauritania,2020-07-29,estimate,0,0,1,0,0
Mauritania,2020-07-30,estimate,0,0,1,0,0
Mauritania,2020-07-31,estimate,0,0,1,0,0
Mauritania,2020-08-01,estimate,0,0,1,0,0
Mauritania,2020-08-02,estimate,0,0,1,0,0
Mauritania,2020-08-03,estimate,0,0,1,0,0
Mauritania,2020-08-04,estimate,0,0,1,0,0
Mauritania,2020-08-05,estimate,0,0,1,0,0
Mauritania,2020-08-06,estimate,0,0,0,0,0
Mauritania,2020-08-07,estimate,0,0,0,0,0
Mauritania,2020-08-08,estimate,0,0,1,0,0
Mauritania,2020-08-09,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-10,estimate based on partial data,0,0,1,0,0
Mauritania,2020-08-11,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-12,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-13,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-14,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-15,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-16,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-17,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-18,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-19,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-20,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-21,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-22,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-23,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-24,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-25,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-26,estimate based on partial data,0,0,0,0,0
Mauritania,2020-08-27,forecast,0,0,0,0,0
Mauritania,2020-08-28,forecast,0,0,0,0,0
Mauritania,2020-08-29,forecast,0,0,0,0,0
Mauritania,2020-08-30,forecast,0,0,0,0,0
Mauritania,2020-08-31,forecast,0,0,0,0,0
Mauritania,2020-09-01,forecast,0,0,0,0,0
Mauritania,2020-09-02,forecast,0,0,0,0,0
Mauritania,2020-09-03,forecast,0,0,0,0,0
Mauritania,2020-09-04,forecast,0,0,0,0,0
Mauritania,2020-09-05,forecast,0,0,0,0,0
Mauritania,2020-09-06,forecast,0,0,0,0,0
Mauritania,2020-09-07,forecast,0,0,0,0,0
Mauritania,2020-09-08,forecast,0,0,0,0,0
Mauritania,2020-09-09,forecast,0,0,0,0,0
Mexico,2020-06-17,estimate,733,392,1206,522,848
Mexico,2020-06-18,estimate,762,373,1219,536,880
Mexico,2020-06-19,estimate,676,309,1086,469,781
Mexico,2020-06-20,estimate,660,292,1004,425,727
Mexico,2020-06-21,estimate,573,268,909,434,691
Mexico,2020-06-22,estimate,333,149,521,229,374
Mexico,2020-06-23,estimate,442,215,711,340,536
Mexico,2020-06-24,estimate,798,383,1266,507,861
Mexico,2020-06-25,estimate,826,410,1322,572,949
Mexico,2020-06-26,estimate,728,325,1121,540,863
Mexico,2020-06-27,estimate,687,319,1084,481,789
Mexico,2020-06-28,estimate,589,282,952,389,652
Mexico,2020-06-29,estimate,337,165,546,242,390
Mexico,2020-06-30,estimate,444,205,713,303,502
Mexico,2020-07-01,estimate,802,348,1245,594,942
Mexico,2020-07-02,estimate,814,360,1270,603,964
Mexico,2020-07-03,estimate,714,328,1146,528,843
Mexico,2020-07-04,estimate,677,288,1076,491,793
Mexico,2020-07-05,estimate,584,263,910,418,675
Mexico,2020-07-06,estimate,317,136,515,231,374
Mexico,2020-07-07,estimate,434,210,703,311,501
Mexico,2020-07-08,estimate,785,415,1285,553,887
Mexico,2020-07-09,estimate,780,378,1253,554,901
Mexico,2020-07-10,estimate,688,341,1120,523,823
Mexico,2020-07-11,estimate,647,296,1012,447,743
Mexico,2020-07-12,estimate,558,262,900,367,622
Mexico,2020-07-13,estimate,320,159,525,230,379
Mexico,2020-07-14,estimate,410,188,669,275,460
Mexico,2020-07-15,estimate,758,392,1212,577,911
Mexico,2020-07-16,estimate,765,355,1234,569,906
Mexico,2020-07-17,estimate,680,312,1071,445,762
Mexico,2020-07-18,estimate,629,315,995,445,723
Mexico,2020-07-19,estimate,554,276,878,385,627
Mexico,2020-07-20,estimate,313,164,516,206,345
Mexico,2020-07-21,estimate,424,199,670,305,492
Mexico,2020-07-22,estimate,753,362,1209,539,877
Mexico,2020-07-23,estimate,769,358,1219,521,876
Mexico,2020-07-24,estimate,696,364,1146,548,869
Mexico,2020-07-25,estimate,641,317,1055,472,760
Mexico,2020-07-26,estimate,568,275,879,422,664
Mexico,2020-07-27,estimate,318,149,503,226,365
Mexico,2020-07-28,estimate,420,206,680,299,485
Mexico,2020-07-29,estimate,764,346,1187,568,900
Mexico,2020-07-30,estimate,787,364,1225,572,917
Mexico,2020-07-31,estimate,690,336,1105,490,779
Mexico,2020-08-01,estimate,644,288,990,451,737
Mexico,2020-08-02,estimate,554,260,886,378,621
Mexico,2020-08-03,estimate,323,149,513,249,395
Mexico,2020-08-04,estimate,418,212,680,275,461
Mexico,2020-08-05,estimate,763,333,1157,545,880
Mexico,2020-08-06,estimate,788,384,1214,567,901
Mexico,2020-08-07,estimate,686,347,1092,488,798
Mexico,2020-08-08,estimate,646,310,1018,490,766
Mexico,2020-08-09,estimate based on partial data,548,274,873,389,625
Mexico,2020-08-10,estimate based on partial data,311,149,497,234,373
Mexico,2020-08-11,estimate based on partial data,418,209,676,307,485
Mexico,2020-08-12,estimate based on partial data,725,326,1156,505,844
Mexico,2020-08-13,estimate based on partial data,748,353,1167,524,859
Mexico,2020-08-14,estimate based on partial data,664,327,1041,486,779
Mexico,2020-08-15,estimate based on partial data,623,329,1001,469,725
Mexico,2020-08-16,estimate based on partial data,524,246,833,393,623
Mexico,2020-08-17,estimate based on partial data,300,146,476,214,345
Mexico,2020-08-18,estimate based on partial data,384,174,617,285,461
Mexico,2020-08-19,estimate based on partial data,689,334,1079,534,836
Mexico,2020-08-20,estimate based on partial data,697,317,1092,496,801
Mexico,2020-08-21,estimate based on partial data,619,293,956,418,690
Mexico,2020-08-22,estimate based on partial data,559,262,915,363,621
Mexico,2020-08-23,estimate based on partial data,478,228,787,315,540
Mexico,2020-08-24,estimate based on partial data,271,111,436,175,305
Mexico,2020-08-25,estimate based on partial data,352,153,564,247,406
Mexico,2020-08-26,estimate based on partial data,618,277,1005,455,741
Mexico,2020-08-27,forecast,640,254,1024,443,755
Mexico,2020-08-28,forecast,557,264,923,356,628
Mexico,2020-08-29,forecast,513,198,861,327,589
Mexico,2020-08-30,forecast,434,194,747,277,492
Mexico,2020-08-31,forecast,246,94,422,147,275
Mexico,2020-09-01,forecast,318,101,553,189,361
Mexico,2020-09-02,forecast,568,218,1009,338,645
Mexico,2020-09-03,forecast,578,187,1031,321,652
Mexico,2020-09-04,forecast,493,157,902,307,594
Mexico,2020-09-05,forecast,464,134,863,242,525
Mexico,2020-09-06,forecast,396,106,743,226,476
Mexico,2020-09-07,forecast,221,69,439,110,252
Mexico,2020-09-08,forecast,287,74,577,137,327
Mexico,2020-09-09,forecast,509,121,1025,237,583
Moldova,2020-06-18,estimate,6,1,12,3,7
Moldova,2020-06-19,estimate,9,2,16,3,9
Moldova,2020-06-20,estimate,9,1,16,4,10
Moldova,2020-06-21,estimate,9,2,16,5,10
Moldova,2020-06-22,estimate,6,1,11,2,6
Moldova,2020-06-23,estimate,9,3,17,3,9
Moldova,2020-06-24,estimate,10,2,17,4,10
Moldova,2020-06-25,estimate,7,1,13,3,7
Moldova,2020-06-26,estimate,9,1,16,3,9
Moldova,2020-06-27,estimate,9,2,17,3,9
Moldova,2020-06-28,estimate,8,1,15,4,9
Moldova,2020-06-29,estimate,5,0,10,1,5
Moldova,2020-06-30,estimate,9,2,16,5,10
Moldova,2020-07-01,estimate,9,2,17,3,9
Moldova,2020-07-02,estimate,6,1,12,3,7
Moldova,2020-07-03,estimate,9,2,16,3,9
Moldova,2020-07-04,estimate,8,2,16,4,9
Moldova,2020-07-05,estimate,8,1,15,3,8
Moldova,2020-07-06,estimate,5,1,10,1,5
Moldova,2020-07-07,estimate,8,2,16,4,9
Moldova,2020-07-08,estimate,9,2,16,3,9
Moldova,2020-07-09,estimate,6,1,12,3,7
Moldova,2020-07-10,estimate,8,2,15,4,9
Moldova,2020-07-11,estimate,8,1,15,4,9
Moldova,2020-07-12,estimate,8,1,14,3,8
Moldova,2020-07-13,estimate,5,0,10,1,5
Moldova,2020-07-14,estimate,8,2,15,3,8
Moldova,2020-07-15,estimate,9,2,16,3,9
Moldova,2020-07-16,estimate,6,0,11,2,6
Moldova,2020-07-17,estimate,8,2,15,4,9
Moldova,2020-07-18,estimate,8,2,15,3,8
Moldova,2020-07-19,estimate,7,1,14,3,8
Moldova,2020-07-20,estimate,5,0,9,2,5
Moldova,2020-07-21,estimate,8,1,14,3,8
Moldova,2020-07-22,estimate,8,2,15,3,8
Moldova,2020-07-23,estimate,6,1,11,2,6
Moldova,2020-07-24,estimate,7,1,14,3,8
Moldova,2020-07-25,estimate,8,1,14,3,8
Moldova,2020-07-26,estimate,7,1,13,2,7
Moldova,2020-07-27,estimate,5,0,9,2,5
Moldova,2020-07-28,estimate,8,1,14,3,8
Moldova,2020-07-29,estimate,8,1,15,4,9
Moldova,2020-07-30,estimate,6,1,11,2,6
Moldova,2020-07-31,estimate,7,1,14,3,8
Moldova,2020-08-01,estimate,8,1,14,3,8
Moldova,2020-08-02,estimate,7,1,13,2,7
Moldova,2020-08-03,estimate,5,0,9,2,5
Moldova,2020-08-04,estimate,8,2,14,3,8
Moldova,2020-08-05,estimate,8,1,14,3,8
Moldova,2020-08-06,estimate,5,1,11,2,6
Moldova,2020-08-07,estimate,7,0,13,3,8
Moldova,2020-08-08,estimate,7,1,14,3,8
Moldova,2020-08-09,estimate based on partial data,7,0,12,4,8
Moldova,2020-08-10,estimate based on partial data,4,0,9,2,5
Moldova,2020-08-11,estimate based on partial data,7,2,14,2,7
Moldova,2020-08-12,estimate based on partial data,8,0,14,3,8
Moldova,2020-08-13,estimate based on partial data,6,1,11,2,6
Moldova,2020-08-14,estimate based on partial data,7,0,13,2,7
Moldova,2020-08-15,estimate based on partial data,7,1,14,3,8
Moldova,2020-08-16,estimate based on partial data,7,1,13,2,7
Moldova,2020-08-17,estimate based on partial data,4,0,9,2,5
Moldova,2020-08-18,estimate based on partial data,7,1,13,2,7
Moldova,2020-08-19,estimate based on partial data,8,1,14,3,8
Moldova,2020-08-20,estimate based on partial data,5,0,10,1,5
Moldova,2020-08-21,estimate based on partial data,7,1,13,2,7
Moldova,2020-08-22,estimate based on partial data,7,1,14,3,8
Moldova,2020-08-23,estimate based on partial data,7,1,13,2,7
Moldova,2020-08-24,estimate based on partial data,4,0,9,2,5
Moldova,2020-08-25,estimate based on partial data,7,1,14,2,7
Moldova,2020-08-26,estimate based on partial data,7,1,14,3,8
Moldova,2020-08-27,forecast,5,0,11,2,6
Moldova,2020-08-28,forecast,7,1,14,2,7
Moldova,2020-08-29,forecast,7,1,14,2,7
Moldova,2020-08-30,forecast,7,1,13,3,7
Moldova,2020-08-31,forecast,4,0,9,2,5
Moldova,2020-09-01,forecast,7,0,13,2,7
Moldova,2020-09-02,forecast,7,0,14,3,8
Moldova,2020-09-03,forecast,5,0,11,1,5
Moldova,2020-09-04,forecast,7,2,15,2,7
Moldova,2020-09-05,forecast,7,1,15,3,8
Moldova,2020-09-06,forecast,7,0,14,2,7
Moldova,2020-09-07,forecast,4,0,10,2,5
Moldova,2020-09-08,forecast,7,0,14,3,8
Moldova,2020-09-09,forecast,7,1,16,3,8
Montenegro,2020-07-13,estimate,1,0,3,0,1
Montenegro,2020-07-14,estimate,1,0,3,0,1
Montenegro,2020-07-15,estimate,1,0,4,0,1
Montenegro,2020-07-16,estimate,1,0,3,0,1
Montenegro,2020-07-17,estimate,1,0,4,0,1
Montenegro,2020-07-18,estimate,0,0,2,0,0
Montenegro,2020-07-19,estimate,1,0,4,0,1
Montenegro,2020-07-20,estimate,1,0,3,0,1
Montenegro,2020-07-21,estimate,1,0,4,0,1
Montenegro,2020-07-22,estimate,2,0,5,0,2
Montenegro,2020-07-23,estimate,1,0,3,0,1
Montenegro,2020-07-24,estimate,1,0,4,0,1
Montenegro,2020-07-25,estimate,0,0,2,0,0
Montenegro,2020-07-26,estimate,1,0,5,0,1
Montenegro,2020-07-27,estimate,1,0,3,0,1
Montenegro,2020-07-28,estimate,1,0,4,0,1
Montenegro,2020-07-29,estimate,2,0,6,0,2
Montenegro,2020-07-30,estimate,1,0,3,0,1
Montenegro,2020-07-31,estimate,1,0,5,0,1
Montenegro,2020-08-01,estimate,0,0,2,0,0
Montenegro,2020-08-02,estimate,2,0,5,0,2
Montenegro,2020-08-03,estimate,1,0,3,0,1
Montenegro,2020-08-04,estimate,1,0,4,0,1
Montenegro,2020-08-05,estimate,2,0,5,0,2
Montenegro,2020-08-06,estimate,1,0,3,0,1
