region,date,confirm
Alberta,2020-04-03,107
British Columbia,2020-04-03,53
Manitoba,2020-04-03,15
New Brunswick,2020-04-03,4
Newfoundland and Labrador,2020-04-03,0
Northwest Territories,2020-04-03,2
Nova Scotia,2020-04-03,14
Nunavut,2020-04-03,0
Ontario,2020-04-03,462
Prince Edward Island,2020-04-03,0
Quebec,2020-04-03,583
Repatriated Travellers,2020-04-03,0
Saskatchewan,2020-04-03,14
Yukon,2020-04-03,0
Alberta,2020-04-04,0
British Columbia,2020-04-04,29
Manitoba,2020-04-04,12
New Brunswick,2020-04-04,3
Newfoundland and Labrador,2020-04-04,12
Northwest Territories,2020-04-04,0
Nova Scotia,2020-04-04,29
Nunavut,2020-04-04,0
Ontario,2020-04-04,375
Prince Edward Island,2020-04-04,0
Quebec,2020-04-04,896
Repatriated Travellers,2020-04-04,0
Saskatchewan,2020-04-04,11
Yukon,2020-04-04,0
Alberta,2020-04-05,175
British Columbia,2020-04-05,0
Manitoba,2020-04-05,9
New Brunswick,2020-04-05,3
Newfoundland and Labrador,2020-04-05,22
Northwest Territories,2020-04-05,0
Nova Scotia,2020-04-05,26
Nunavut,2020-04-05,0
Ontario,2020-04-05,408
Prince Edward Island,2020-04-05,0
Quebec,2020-04-05,947
Repatriated Travellers,2020-04-05,0
Saskatchewan,2020-04-05,18
Yukon,2020-04-05,0
Alberta,2020-04-06,98
British Columbia,2020-04-06,63
Manitoba,2020-04-06,1
New Brunswick,2020-04-06,2
Newfoundland and Labrador,2020-04-06,9
Northwest Territories,2020-04-06,1
Nova Scotia,2020-04-06,31
Nunavut,2020-04-06,0
Ontario,2020-04-06,309
Prince Edward Island,2020-04-06,0
Quebec,2020-04-06,636
Repatriated Travellers,2020-04-06,0
Saskatchewan,2020-04-06,4
Yukon,2020-04-06,1
Alberta,2020-04-07,25
British Columbia,2020-04-07,25
Manitoba,2020-04-07,13
New Brunswick,2020-04-07,2
Newfoundland and Labrador,2020-04-07,2
Northwest Territories,2020-04-07,0
Nova Scotia,2020-04-07,17
Nunavut,2020-04-07,0
Ontario,2020-04-07,379
Prince Edward Island,2020-04-07,0
Quebec,2020-04-07,760
Repatriated Travellers,2020-04-07,0
Saskatchewan,2020-04-07,7
Yukon,2020-04-07,0
Alberta,2020-04-08,50
British Columbia,2020-04-08,45
Manitoba,2020-04-08,4
New Brunswick,2020-04-08,3
Newfoundland and Labrador,2020-04-08,4
Northwest Territories,2020-04-08,0
Nova Scotia,2020-04-08,32
Nunavut,2020-04-08,0
Ontario,2020-04-08,550
Prince Edward Island,2020-04-08,2
Quebec,2020-04-08,691
Repatriated Travellers,2020-04-08,0
Saskatchewan,2020-04-08,11
Yukon,2020-04-08,0
Alberta,2020-04-09,28
British Columbia,2020-04-09,34
Manitoba,2020-04-09,3
New Brunswick,2020-04-09,3
Newfoundland and Labrador,2020-04-09,4
Northwest Territories,2020-04-09,0
Nova Scotia,2020-04-09,31
Nunavut,2020-04-09,0
Ontario,2020-04-09,483
Prince Edward Island,2020-04-09,1
Quebec,2020-04-09,881
Repatriated Travellers,2020-04-09,0
Saskatchewan,2020-04-09,7
Yukon,2020-04-09,1
Alberta,2020-04-10,49
British Columbia,2020-04-10,40
Manitoba,2020-04-10,6
New Brunswick,2020-04-10,1
Newfoundland and Labrador,2020-04-10,3
Northwest Territories,2020-04-10,0
Nova Scotia,2020-04-10,34
Nunavut,2020-04-10,0
Ontario,2020-04-10,478
Prince Edward Island,2020-04-10,0
Quebec,2020-04-10,765
Repatriated Travellers,2020-04-10,0
Saskatchewan,2020-04-10,7
Yukon,2020-04-10,0
Alberta,2020-04-11,69
British Columbia,2020-04-11,35
Manitoba,2020-04-11,12
New Brunswick,2020-04-11,0
Newfoundland and Labrador,2020-04-11,2
Northwest Territories,2020-04-11,0
Nova Scotia,2020-04-11,21
Nunavut,2020-04-11,0
Ontario,2020-04-11,411
Prince Edward Island,2020-04-11,0
Quebec,2020-04-11,615
Repatriated Travellers,2020-04-11,0
Saskatchewan,2020-04-11,4
Yukon,2020-04-11,0
Alberta,2020-04-12,82
British Columbia,2020-04-12,0
Manitoba,2020-04-12,0
New Brunswick,2020-04-12,2
Newfoundland and Labrador,2020-04-12,1
Northwest Territories,2020-04-12,0
Nova Scotia,2020-04-12,17
Nunavut,2020-04-12,0
Ontario,2020-04-12,401
Prince Edward Island,2020-04-12,0
Quebec,2020-04-12,554
Repatriated Travellers,2020-04-12,0
Saskatchewan,2020-04-12,9
Yukon,2020-04-12,0
Alberta,2020-04-13,81
British Columbia,2020-04-13,45
Manitoba,2020-04-13,4
New Brunswick,2020-04-13,2
Newfoundland and Labrador,2020-04-13,2
Northwest Territories,2020-04-13,0
Nova Scotia,2020-04-13,29
Nunavut,2020-04-13,0
Ontario,2020-04-13,421
Prince Edward Island,2020-04-13,0
Quebec,2020-04-13,711
Repatriated Travellers,2020-04-13,0
Saskatchewan,2020-04-13,2
Yukon,2020-04-13,0
Alberta,2020-04-14,138
British Columbia,2020-04-14,27
Manitoba,2020-04-14,0
New Brunswick,2020-04-14,0
Newfoundland and Labrador,2020-04-14,0
Northwest Territories,2020-04-14,0
Nova Scotia,2020-04-14,43
Nunavut,2020-04-14,0
Ontario,2020-04-14,483
Prince Edward Island,2020-04-14,0
Quebec,2020-04-14,691
Repatriated Travellers,2020-04-14,0
Saskatchewan,2020-04-14,1
Yukon,2020-04-14,0
Alberta,2020-04-15,126
British Columbia,2020-04-15,44
Manitoba,2020-04-15,0
New Brunswick,2020-04-15,1
Newfoundland and Labrador,2020-04-15,3
Northwest Territories,2020-04-15,0
Nova Scotia,2020-04-15,32
Nunavut,2020-04-15,0
Ontario,2020-04-15,494
Prince Edward Island,2020-04-15,1
Quebec,2020-04-15,612
Repatriated Travellers,2020-04-15,0
Saskatchewan,2020-04-15,3
Yukon,2020-04-15,0
Alberta,2020-04-16,162
British Columbia,2020-04-16,0
Manitoba,2020-04-16,4
New Brunswick,2020-04-16,0
Newfoundland and Labrador,2020-04-16,5
Northwest Territories,2020-04-16,0
Nova Scotia,2020-04-16,30
Nunavut,2020-04-16,0
Ontario,2020-04-16,514
Prince Edward Island,2020-04-16,0
Quebec,2020-04-16,997
Repatriated Travellers,2020-04-16,0
Saskatchewan,2020-04-16,1
Yukon,2020-04-16,0
Alberta,2020-04-17,239
British Columbia,2020-04-17,14
Manitoba,2020-04-17,0
New Brunswick,2020-04-17,0
Newfoundland and Labrador,2020-04-17,4
Northwest Territories,2020-04-17,0
Nova Scotia,2020-04-17,27
Nunavut,2020-04-17,0
Ontario,2020-04-17,564
Prince Edward Island,2020-04-17,0
Quebec,2020-04-17,941
Repatriated Travellers,2020-04-17,0
Saskatchewan,2020-04-17,2
Yukon,2020-04-17,1
Alberta,2020-04-18,165
British Columbia,2020-04-18,43
Manitoba,2020-04-18,3
New Brunswick,2020-04-18,1
Newfoundland and Labrador,2020-04-18,0
Northwest Territories,2020-04-18,0
Nova Scotia,2020-04-18,43
Nunavut,2020-04-18,0
Ontario,2020-04-18,485
Prince Edward Island,2020-04-18,0
Quebec,2020-04-18,723
Repatriated Travellers,2020-04-18,0
Saskatchewan,2020-04-18,6
Yukon,2020-04-18,0
Alberta,2020-04-19,0
British Columbia,2020-04-19,0
Manitoba,2020-04-19,0
New Brunswick,2020-04-19,0
Newfoundland and Labrador,2020-04-19,0
Northwest Territories,2020-04-19,0
Nova Scotia,2020-04-19,26
Nunavut,2020-04-19,0
Ontario,2020-04-19,568
Prince Edward Island,2020-04-19,0
Quebec,2020-04-19,836
Repatriated Travellers,2020-04-19,0
Saskatchewan,2020-04-19,2
Yukon,2020-04-19,0
Alberta,2020-04-20,346
British Columbia,2020-04-20,81
Manitoba,2020-04-20,1
New Brunswick,2020-04-20,0
Newfoundland and Labrador,2020-04-20,0
Northwest Territories,2020-04-20,0
Nova Scotia,2020-04-20,46
Nunavut,2020-04-20,0
Ontario,2020-04-20,606
Prince Edward Island,2020-04-20,0
Quebec,2020-04-20,962
Repatriated Travellers,2020-04-20,0
Saskatchewan,2020-04-20,1
Yukon,2020-04-20,2
Alberta,2020-04-21,187
British Columbia,2020-04-21,25
Manitoba,2020-04-21,1
New Brunswick,2020-04-21,0
Newfoundland and Labrador,2020-04-21,0
Northwest Territories,2020-04-21,0
Nova Scotia,2020-04-21,16
Nunavut,2020-04-21,0
Ontario,2020-04-21,551
Prince Edward Island,2020-04-21,0
Quebec,2020-04-21,807
Repatriated Travellers,2020-04-21,0
Saskatchewan,2020-04-21,4
Yukon,2020-04-21,0
Alberta,2020-04-22,306
British Columbia,2020-04-22,71
Manitoba,2020-04-22,2
New Brunswick,2020-04-22,0
Newfoundland and Labrador,2020-04-22,0
Northwest Territories,2020-04-22,0
Nova Scotia,2020-04-22,35
Nunavut,2020-04-22,0
Ontario,2020-04-22,510
Prince Edward Island,2020-04-22,0
Quebec,2020-04-22,839
Repatriated Travellers,2020-04-22,0
Saskatchewan,2020-04-22,6
Yukon,2020-04-22,0
Alberta,2020-04-23,319
British Columbia,2020-04-23,29
Manitoba,2020-04-23,5
New Brunswick,2020-04-23,0
Newfoundland and Labrador,2020-04-23,0
Northwest Territories,2020-04-23,0
Nova Scotia,2020-04-23,55
Nunavut,2020-04-23,0
Ontario,2020-04-23,634
Prince Edward Island,2020-04-23,0
Quebec,2020-04-23,873
Repatriated Travellers,2020-04-23,0
Saskatchewan,2020-04-23,5
Yukon,2020-04-23,0
Alberta,2020-04-24,297
British Columbia,2020-04-24,29
Manitoba,2020-04-24,1
New Brunswick,2020-04-24,0
Newfoundland and Labrador,2020-04-24,0
Northwest Territories,2020-04-24,0
Nova Scotia,2020-04-24,23
Nunavut,2020-04-24,0
Ontario,2020-04-24,640
Prince Edward Island,2020-04-24,0
Quebec,2020-04-24,778
Repatriated Travellers,2020-04-24,0
Saskatchewan,2020-04-24,10
Yukon,2020-04-24,0
Alberta,2020-04-25,216
British Columbia,2020-04-25,95
Manitoba,2020-04-25,4
New Brunswick,2020-04-25,0
Newfoundland and Labrador,2020-04-25,1
Northwest Territories,2020-04-25,0
Nova Scotia,2020-04-25,15
Nunavut,2020-04-25,0
Ontario,2020-04-25,476
Prince Edward Island,2020-04-25,0
Quebec,2020-04-25,651
Repatriated Travellers,2020-04-25,0
Saskatchewan,2020-04-25,8
Yukon,2020-04-25,0
Alberta,2020-04-26,247
British Columbia,2020-04-26,0
Manitoba,2020-04-26,4
New Brunswick,2020-04-26,0
Newfoundland and Labrador,2020-04-26,1
Northwest Territories,2020-04-26,0
Nova Scotia,2020-04-26,8
Nunavut,2020-04-26,0
Ontario,2020-04-26,437
Prince Edward Island,2020-04-26,0
Quebec,2020-04-26,840
Repatriated Travellers,2020-04-26,0
Saskatchewan,2020-04-26,4
Yukon,2020-04-26,0
Alberta,2020-04-27,216
British Columbia,2020-04-27,50
Manitoba,2020-04-27,1
New Brunswick,2020-04-27,0
Newfoundland and Labrador,2020-04-27,0
Northwest Territories,2020-04-27,0
Nova Scotia,2020-04-27,27
Nunavut,2020-04-27,0
Ontario,2020-04-27,424
Prince Edward Island,2020-04-27,0
Quebec,2020-04-27,875
Repatriated Travellers,2020-04-27,0
Saskatchewan,2020-04-27,12
Yukon,2020-04-27,0
Alberta,2020-04-28,154
British Columbia,2020-04-28,55
Manitoba,2020-04-28,0
New Brunswick,2020-04-28,0
Newfoundland and Labrador,2020-04-28,0
Northwest Territories,2020-04-28,0
Nova Scotia,2020-04-28,15
Nunavut,2020-04-28,0
Ontario,2020-04-28,525
Prince Edward Island,2020-04-28,1
Quebec,2020-04-28,775
Repatriated Travellers,2020-04-28,0
Saskatchewan,2020-04-28,1
Yukon,2020-04-28,0
Alberta,2020-04-29,315
British Columbia,2020-04-29,34
Manitoba,2020-04-29,1
New Brunswick,2020-04-29,0
Newfoundland and Labrador,2020-04-29,0
Northwest Territories,2020-04-29,0
Nova Scotia,2020-04-29,20
Nunavut,2020-04-29,0
Ontario,2020-04-29,347
Prince Edward Island,2020-04-29,0
Quebec,2020-04-29,837
Repatriated Travellers,2020-04-29,0
Saskatchewan,2020-04-29,17
Yukon,2020-04-29,0
Alberta,2020-04-30,190
British Columbia,2020-04-30,25
Manitoba,2020-04-30,2
New Brunswick,2020-04-30,0
Newfoundland and Labrador,2020-04-30,0
Northwest Territories,2020-04-30,0
Nova Scotia,2020-04-30,12
Nunavut,2020-04-30,0
Ontario,2020-04-30,459
Prince Edward Island,2020-04-30,0
Quebec,2020-04-30,944
Repatriated Travellers,2020-04-30,0
Saskatchewan,2020-04-30,6
Yukon,2020-04-30,0
Alberta,2020-05-01,218
British Columbia,2020-05-01,33
Manitoba,2020-05-01,4
New Brunswick,2020-05-01,0
Newfoundland and Labrador,2020-05-01,1
Northwest Territories,2020-05-01,0
Nova Scotia,2020-05-01,12
Nunavut,2020-05-01,0
Ontario,2020-05-01,421
Prince Edward Island,2020-05-01,0
Quebec,2020-05-01,1110
Repatriated Travellers,2020-05-01,0
Saskatchewan,2020-05-01,26
Yukon,2020-05-01,0
Alberta,2020-05-02,97
British Columbia,2020-05-02,26
Manitoba,2020-05-02,1
New Brunswick,2020-05-02,0
Newfoundland and Labrador,2020-05-02,0
Northwest Territories,2020-05-02,0
Nova Scotia,2020-05-02,4
Nunavut,2020-05-02,0
Ontario,2020-05-02,511
Prince Edward Island,2020-05-02,0
Quebec,2020-05-02,1008
Repatriated Travellers,2020-05-02,0
Saskatchewan,2020-05-02,6
Yukon,2020-05-02,0
Alberta,2020-05-03,96
British Columbia,2020-05-03,0
Manitoba,2020-05-03,1
New Brunswick,2020-05-03,0
Newfoundland and Labrador,2020-05-03,0
Northwest Territories,2020-05-03,0
Nova Scotia,2020-05-03,8
Nunavut,2020-05-03,0
Ontario,2020-05-03,434
Prince Edward Island,2020-05-03,0
Quebec,2020-05-03,2209
Repatriated Travellers,2020-05-03,0
Saskatchewan,2020-05-03,12
Yukon,2020-05-03,0
Alberta,2020-05-04,70
British Columbia,2020-05-04,53
Manitoba,2020-05-04,0
New Brunswick,2020-05-04,0
Newfoundland and Labrador,2020-05-04,0
Northwest Territories,2020-05-04,0
Nova Scotia,2020-05-04,14
Nunavut,2020-05-04,0
Ontario,2020-05-04,370
Prince Edward Island,2020-05-04,0
Quebec,2020-05-04,758
Repatriated Travellers,2020-05-04,0
Saskatchewan,2020-05-04,34
Yukon,2020-05-04,0
Alberta,2020-05-05,57
British Columbia,2020-05-05,8
Manitoba,2020-05-05,1
New Brunswick,2020-05-05,1
Newfoundland and Labrador,2020-05-05,0
Northwest Territories,2020-05-05,0
Nova Scotia,2020-05-05,6
Nunavut,2020-05-05,0
Ontario,2020-05-05,387
Prince Edward Island,2020-05-05,0
Quebec,2020-05-05,794
Repatriated Travellers,2020-05-05,0
Saskatchewan,2020-05-05,20
Yukon,2020-05-05,0
Alberta,2020-05-06,70
British Columbia,2020-05-06,23
Manitoba,2020-05-06,1
New Brunswick,2020-05-06,1
Newfoundland and Labrador,2020-05-06,0
Northwest Territories,2020-05-06,0
Nova Scotia,2020-05-06,7
Nunavut,2020-05-06,0
Ontario,2020-05-06,412
Prince Edward Island,2020-05-06,0
Quebec,2020-05-06,910
Repatriated Travellers,2020-05-06,0
Saskatchewan,2020-05-06,25
Yukon,2020-05-06,0
Alberta,2020-05-07,54
British Columbia,2020-05-07,33
Manitoba,2020-05-07,0
New Brunswick,2020-05-07,0
Newfoundland and Labrador,2020-05-07,1
Northwest Territories,2020-05-07,0
Nova Scotia,2020-05-07,9
Nunavut,2020-05-07,0
Ontario,2020-05-07,399
Prince Edward Island,2020-05-07,0
Quebec,2020-05-07,911
Repatriated Travellers,2020-05-07,0
Saskatchewan,2020-05-07,19
Yukon,2020-05-07,0
Alberta,2020-05-08,81
British Columbia,2020-05-08,27
Manitoba,2020-05-08,1
New Brunswick,2020-05-08,0
Newfoundland and Labrador,2020-05-08,0
Northwest Territories,2020-05-08,0
Nova Scotia,2020-05-08,1
Nunavut,2020-05-08,0
Ontario,2020-05-08,477
Prince Edward Island,2020-05-08,0
Quebec,2020-05-08,912
Repatriated Travellers,2020-05-08,0
Saskatchewan,2020-05-08,13
Yukon,2020-05-08,0
Alberta,2020-05-09,59
British Columbia,2020-05-09,15
Manitoba,2020-05-09,0
