region,date,confirm
Prince Edward Island,2021-08-05,1
Quebec,2021-08-05,305
Repatriated Travellers,2021-08-05,0
Saskatchewan,2021-08-05,70
Yukon,2021-08-05,6
Alberta,2021-08-06,369
British Columbia,2021-08-06,464
Manitoba,2021-08-06,25
New Brunswick,2021-08-06,6
Newfoundland and Labrador,2021-08-06,2
Northwest Territories,2021-08-06,1
Nova Scotia,2021-08-06,1
Nunavut,2021-08-06,0
Ontario,2021-08-06,340
Prince Edward Island,2021-08-06,0
Quebec,2021-08-06,218
Repatriated Travellers,2021-08-06,0
Saskatchewan,2021-08-06,87
Yukon,2021-08-06,7
Alberta,2021-08-07,398
British Columbia,2021-08-07,422
Manitoba,2021-08-07,29
New Brunswick,2021-08-07,0
Newfoundland and Labrador,2021-08-07,0
Northwest Territories,2021-08-07,0
Nova Scotia,2021-08-07,0
Nunavut,2021-08-07,0
Ontario,2021-08-07,378
Prince Edward Island,2021-08-07,0
Quebec,2021-08-07,0
Repatriated Travellers,2021-08-07,0
Saskatchewan,2021-08-07,139
Yukon,2021-08-07,1
Alberta,2021-08-08,375
British Columbia,2021-08-08,364
Manitoba,2021-08-08,38
New Brunswick,2021-08-08,20
Newfoundland and Labrador,2021-08-08,0
Northwest Territories,2021-08-08,0
Nova Scotia,2021-08-08,0
Nunavut,2021-08-08,0
Ontario,2021-08-08,423
Prince Edward Island,2021-08-08,0
Quebec,2021-08-08,509
Repatriated Travellers,2021-08-08,0
Saskatchewan,2021-08-08,81
Yukon,2021-08-08,0
Alberta,2021-08-09,244
British Columbia,2021-08-09,293
Manitoba,2021-08-09,29
New Brunswick,2021-08-09,5
Newfoundland and Labrador,2021-08-09,0
Northwest Territories,2021-08-09,0
Nova Scotia,2021-08-09,7
Nunavut,2021-08-09,0
Ontario,2021-08-09,325
Prince Edward Island,2021-08-09,0
Quebec,2021-08-09,250
Repatriated Travellers,2021-08-09,0
Saskatchewan,2021-08-09,56
Yukon,2021-08-09,0
Alberta,2021-08-10,279
British Columbia,2021-08-10,395
Manitoba,2021-08-10,31
New Brunswick,2021-08-10,8
Newfoundland and Labrador,2021-08-10,0
Northwest Territories,2021-08-10,1
Nova Scotia,2021-08-10,1
Nunavut,2021-08-10,0
Ontario,2021-08-10,321
Prince Edward Island,2021-08-10,2
Quebec,2021-08-10,234
Repatriated Travellers,2021-08-10,0
Saskatchewan,2021-08-10,65
Yukon,2021-08-10,9
Alberta,2021-08-11,501
British Columbia,2021-08-11,536
Manitoba,2021-08-11,22
New Brunswick,2021-08-11,13
Newfoundland and Labrador,2021-08-11,0
Northwest Territories,2021-08-11,0
Nova Scotia,2021-08-11,3
Nunavut,2021-08-11,0
Ontario,2021-08-11,324
Prince Edward Island,2021-08-11,2
Quebec,2021-08-11,365
Repatriated Travellers,2021-08-11,0
Saskatchewan,2021-08-11,92
Yukon,2021-08-11,3
Alberta,2021-08-12,550
British Columbia,2021-08-12,513
Manitoba,2021-08-12,38
New Brunswick,2021-08-12,11
Newfoundland and Labrador,2021-08-12,0
Northwest Territories,2021-08-12,0
Nova Scotia,2021-08-12,7
Nunavut,2021-08-12,0
Ontario,2021-08-12,513
Prince Edward Island,2021-08-12,0
Quebec,2021-08-12,369
Repatriated Travellers,2021-08-12,0
Saskatchewan,2021-08-12,138
Yukon,2021-08-12,2
Alberta,2021-08-13,582
British Columbia,2021-08-13,717
Manitoba,2021-08-13,21
New Brunswick,2021-08-13,19
Newfoundland and Labrador,2021-08-13,4
Northwest Territories,2021-08-13,0
Nova Scotia,2021-08-13,1
Nunavut,2021-08-13,0
Ontario,2021-08-13,510
Prince Edward Island,2021-08-13,2
Quebec,2021-08-13,426
Repatriated Travellers,2021-08-13,0
Saskatchewan,2021-08-13,125
Yukon,2021-08-13,9
Alberta,2021-08-14,564
British Columbia,2021-08-14,532
Manitoba,2021-08-14,24
New Brunswick,2021-08-14,0
Newfoundland and Labrador,2021-08-14,0
Northwest Territories,2021-08-14,0
Nova Scotia,2021-08-14,0
Nunavut,2021-08-14,0
Ontario,2021-08-14,578
Prince Edward Island,2021-08-14,0
Quebec,2021-08-14,433
Repatriated Travellers,2021-08-14,0
Saskatchewan,2021-08-14,128
Yukon,2021-08-14,0
Alberta,2021-08-15,451
British Columbia,2021-08-15,441
Manitoba,2021-08-15,16
New Brunswick,2021-08-15,0
Newfoundland and Labrador,2021-08-15,0
Northwest Territories,2021-08-15,2
Nova Scotia,2021-08-15,0
Nunavut,2021-08-15,0
Ontario,2021-08-15,511
Prince Edward Island,2021-08-15,0
Quebec,2021-08-15,321
Repatriated Travellers,2021-08-15,0
Saskatchewan,2021-08-15,143
Yukon,2021-08-15,0
Alberta,2021-08-16,392
British Columbia,2021-08-16,461
Manitoba,2021-08-16,37
New Brunswick,2021-08-16,40
Newfoundland and Labrador,2021-08-16,3
Northwest Territories,2021-08-16,13
Nova Scotia,2021-08-16,9
Nunavut,2021-08-16,0
Ontario,2021-08-16,526
Prince Edward Island,2021-08-16,2
Quebec,2021-08-16,409
Repatriated Travellers,2021-08-16,0
Saskatchewan,2021-08-16,87
Yukon,2021-08-16,0
Alberta,2021-08-17,407
British Columbia,2021-08-17,501
Manitoba,2021-08-17,22
New Brunswick,2021-08-17,13
Newfoundland and Labrador,2021-08-17,0
Northwest Territories,2021-08-17,56
Nova Scotia,2021-08-17,1
Nunavut,2021-08-17,0
Ontario,2021-08-17,348
Prince Edward Island,2021-08-17,1
Quebec,2021-08-17,323
Repatriated Travellers,2021-08-17,0
Saskatchewan,2021-08-17,108
Yukon,2021-08-17,0
Alberta,2021-08-18,678
British Columbia,2021-08-18,553
Manitoba,2021-08-18,34
New Brunswick,2021-08-18,16
Newfoundland and Labrador,2021-08-18,6
Northwest Territories,2021-08-18,57
Nova Scotia,2021-08-18,9
Nunavut,2021-08-18,0
Ontario,2021-08-18,485
Prince Edward Island,2021-08-18,0
Quebec,2021-08-18,436
Repatriated Travellers,2021-08-18,0
Saskatchewan,2021-08-18,131
Yukon,2021-08-18,13
Alberta,2021-08-19,817
British Columbia,2021-08-19,689
Manitoba,2021-08-19,29
New Brunswick,2021-08-19,21
Newfoundland and Labrador,2021-08-19,0
Northwest Territories,2021-08-19,0
Nova Scotia,2021-08-19,8
Nunavut,2021-08-19,0
Ontario,2021-08-19,531
Prince Edward Island,2021-08-19,0
Quebec,2021-08-19,436
Repatriated Travellers,2021-08-19,0
Saskatchewan,2021-08-19,190
Yukon,2021-08-19,11
Alberta,2021-08-20,749
British Columbia,2021-08-20,663
Manitoba,2021-08-20,42
New Brunswick,2021-08-20,34
Newfoundland and Labrador,2021-08-20,2
Northwest Territories,2021-08-20,41
Nova Scotia,2021-08-20,10
Nunavut,2021-08-20,0
Ontario,2021-08-20,650
Prince Edward Island,2021-08-20,0
Quebec,2021-08-20,527
Repatriated Travellers,2021-08-20,0
Saskatchewan,2021-08-20,244
Yukon,2021-08-20,0
Alberta,2021-08-21,821
British Columbia,2021-08-21,724
Manitoba,2021-08-21,46
New Brunswick,2021-08-21,0
Newfoundland and Labrador,2021-08-21,0
Northwest Territories,2021-08-21,29
Nova Scotia,2021-08-21,0
Nunavut,2021-08-21,0
Ontario,2021-08-21,689
Prince Edward Island,2021-08-21,3
Quebec,2021-08-21,563
Repatriated Travellers,2021-08-21,0
Saskatchewan,2021-08-21,187
Yukon,2021-08-21,3
Alberta,2021-08-22,678
British Columbia,2021-08-22,545
Manitoba,2021-08-22,28
New Brunswick,2021-08-22,0
Newfoundland and Labrador,2021-08-22,0
Northwest Territories,2021-08-22,0
Nova Scotia,2021-08-22,0
Nunavut,2021-08-22,0
Ontario,2021-08-22,722
Prince Edward Island,2021-08-22,0
Quebec,2021-08-22,463
Repatriated Travellers,2021-08-22,0
Saskatchewan,2021-08-22,220
Yukon,2021-08-22,0
Alberta,2021-08-23,473
British Columbia,2021-08-23,442
Manitoba,2021-08-23,33
New Brunswick,2021-08-23,58
Newfoundland and Labrador,2021-08-23,2
Northwest Territories,2021-08-23,0
Nova Scotia,2021-08-23,17
Nunavut,2021-08-23,0
Ontario,2021-08-23,639
Prince Edward Island,2021-08-23,0
Quebec,2021-08-23,376
Repatriated Travellers,2021-08-23,0
Saskatchewan,2021-08-23,18
Yukon,2021-08-23,0
Alberta,2021-08-24,629
British Columbia,2021-08-24,641
Manitoba,2021-08-24,39
New Brunswick,2021-08-24,15
Newfoundland and Labrador,2021-08-24,0
Northwest Territories,2021-08-24,22
Nova Scotia,2021-08-24,9
Nunavut,2021-08-24,0
Ontario,2021-08-24,486
Prince Edward Island,2021-08-24,1
Quebec,2021-08-24,345
Repatriated Travellers,2021-08-24,0
Saskatchewan,2021-08-24,139
Yukon,2021-08-24,7
Alberta,2021-08-25,1076
British Columbia,2021-08-25,698
Manitoba,2021-08-25,98
New Brunswick,2021-08-25,10
Newfoundland and Labrador,2021-08-25,2
Northwest Territories,2021-08-25,7
Nova Scotia,2021-08-25,7
Nunavut,2021-08-25,0
Ontario,2021-08-25,660
Prince Edward Island,2021-08-25,0
Quebec,2021-08-25,550
Repatriated Travellers,2021-08-25,0
Saskatchewan,2021-08-25,216
Yukon,2021-08-25,2
Alberta,2021-08-26,1112
British Columbia,2021-08-26,724
Manitoba,2021-08-26,59
New Brunswick,2021-08-26,8
Newfoundland and Labrador,2021-08-26,0
Northwest Territories,2021-08-26,19
Nova Scotia,2021-08-26,1
Nunavut,2021-08-26,0
Ontario,2021-08-26,678
Prince Edward Island,2021-08-26,0
Quebec,2021-08-26,603
Repatriated Travellers,2021-08-26,0
Saskatchewan,2021-08-26,159
Yukon,2021-08-26,1
Alberta,2021-08-27,1168
British Columbia,2021-08-27,867
Manitoba,2021-08-27,27
New Brunswick,2021-08-27,16
Newfoundland and Labrador,2021-08-27,7
Northwest Territories,2021-08-27,18
Nova Scotia,2021-08-27,9
Nunavut,2021-08-27,0
Ontario,2021-08-27,781
Prince Edward Island,2021-08-27,5
Quebec,2021-08-27,612
Repatriated Travellers,2021-08-27,0
Saskatchewan,2021-08-27,258
Yukon,2021-08-27,0
Alberta,2021-08-28,1231
British Columbia,2021-08-28,769
Manitoba,2021-08-28,102
New Brunswick,2021-08-28,17
Newfoundland and Labrador,2021-08-28,0
Northwest Territories,2021-08-28,5
Nova Scotia,2021-08-28,0
Nunavut,2021-08-28,0
Ontario,2021-08-28,835
Prince Edward Island,2021-08-28,0
Quebec,2021-08-28,604
Repatriated Travellers,2021-08-28,0
Saskatchewan,2021-08-28,355
Yukon,2021-08-28,0
Alberta,2021-08-29,960
British Columbia,2021-08-29,581
Manitoba,2021-08-29,39
New Brunswick,2021-08-29,10
Newfoundland and Labrador,2021-08-29,0
Northwest Territories,2021-08-29,0
Nova Scotia,2021-08-29,0
Nunavut,2021-08-29,0
Ontario,2021-08-29,740
Prince Edward Island,2021-08-29,0
Quebec,2021-08-29,579
Repatriated Travellers,2021-08-29,0
Saskatchewan,2021-08-29,258
Yukon,2021-08-29,0
Alberta,2021-08-30,865
British Columbia,2021-08-30,503
Manitoba,2021-08-30,34
New Brunswick,2021-08-30,12
Newfoundland and Labrador,2021-08-30,9
Northwest Territories,2021-08-30,0
Nova Scotia,2021-08-30,31
Nunavut,2021-08-30,0
Ontario,2021-08-30,694
Prince Edward Island,2021-08-30,0
Quebec,2021-08-30,386
Repatriated Travellers,2021-08-30,0
Saskatchewan,2021-08-30,201
Yukon,2021-08-30,0
Alberta,2021-08-31,920
British Columbia,2021-08-31,655
Manitoba,2021-08-31,29
New Brunswick,2021-08-31,3
Newfoundland and Labrador,2021-08-31,0
Northwest Territories,2021-08-31,52
Nova Scotia,2021-08-31,1
Nunavut,2021-08-31,0
Ontario,2021-08-31,525
Prince Edward Island,2021-08-31,3
Quebec,2021-08-31,425
Repatriated Travellers,2021-08-31,0
Saskatchewan,2021-08-31,291
Yukon,2021-08-31,5
Alberta,2021-09-01,1315
British Columbia,2021-09-01,785
Manitoba,2021-09-01,34
New Brunswick,2021-09-01,11
Newfoundland and Labrador,2021-09-01,8
Northwest Territories,2021-09-01,9
Nova Scotia,2021-09-01,7
Nunavut,2021-09-01,0
Ontario,2021-09-01,656
Prince Edward Island,2021-09-01,0
Quebec,2021-09-01,690
Repatriated Travellers,2021-09-01,0
Saskatchewan,2021-09-01,321
Yukon,2021-09-01,2
Alberta,2021-09-02,1339
British Columbia,2021-09-02,801
Manitoba,2021-09-02,49
New Brunswick,2021-09-02,10
Newfoundland and Labrador,2021-09-02,0
Northwest Territories,2021-09-02,14
Nova Scotia,2021-09-02,4
Nunavut,2021-09-02,0
Ontario,2021-09-02,865
Prince Edward Island,2021-09-02,0
Quebec,2021-09-02,699
Repatriated Travellers,2021-09-02,0
Saskatchewan,2021-09-02,265
Yukon,2021-09-02,2
Alberta,2021-09-03,1401
British Columbia,2021-09-03,671
Manitoba,2021-09-03,52
New Brunswick,2021-09-03,14
Newfoundland and Labrador,2021-09-03,5
Northwest Territories,2021-09-03,11
Nova Scotia,2021-09-03,5
Nunavut,2021-09-03,1
Ontario,2021-09-03,807
Prince Edward Island,2021-09-03,0
Quebec,2021-09-03,750
Repatriated Travellers,2021-09-03,0
Saskatchewan,2021-09-03,443
Yukon,2021-09-03,1
Alberta,2021-09-04,1330
British Columbia,2021-09-04,658
Manitoba,2021-09-04,38
New Brunswick,2021-09-04,13
Newfoundland and Labrador,2021-09-04,0
Northwest Territories,2021-09-04,13
Nova Scotia,2021-09-04,7
Nunavut,2021-09-04,0
Ontario,2021-09-04,944
Prince Edward Island,2021-09-04,0
Quebec,2021-09-04,666
Repatriated Travellers,2021-09-04,0
Saskatchewan,2021-09-04,354
Yukon,2021-09-04,0
Alberta,2021-09-05,1450
British Columbia,2021-09-05,634
Manitoba,2021-09-05,48
New Brunswick,2021-09-05,13
Newfoundland and Labrador,2021-09-05,0
Northwest Territories,2021-09-05,0
Nova Scotia,2021-09-05,11
Nunavut,2021-09-05,0
Ontario,2021-09-05,811
Prince Edward Island,2021-09-05,0
Quebec,2021-09-05,778
Repatriated Travellers,2021-09-05,0
Saskatchewan,2021-09-05,389
Yukon,2021-09-05,0
Alberta,2021-09-06,820
British Columbia,2021-09-06,563
Manitoba,2021-09-06,33
New Brunswick,2021-09-06,15
Newfoundland and Labrador,2021-09-06,15
Northwest Territories,2021-09-06,0
Nova Scotia,2021-09-06,7
Nunavut,2021-09-06,0
Ontario,2021-09-06,581
Prince Edward Island,2021-09-06,0
Quebec,2021-09-06,530
Repatriated Travellers,2021-09-06,0
Saskatchewan,2021-09-06,394
Yukon,2021-09-06,0
Alberta,2021-09-07,1303
British Columbia,2021-09-07,570
Manitoba,2021-09-07,36
New Brunswick,2021-09-07,13
Newfoundland and Labrador,2021-09-07,5
Northwest Territories,2021-09-07,0
Nova Scotia,2021-09-07,4
Nunavut,2021-09-07,0
Ontario,2021-09-07,564
Prince Edward Island,2021-09-07,2
Quebec,2021-09-07,515
Repatriated Travellers,2021-09-07,0
Saskatchewan,2021-09-07,305
Yukon,2021-09-07,2
Alberta,2021-09-08,1166
British Columbia,2021-09-08,814
Manitoba,2021-09-08,46
New Brunswick,2021-09-08,16
Newfoundland and Labrador,2021-09-08,9
Northwest Territories,2021-09-08,23
Nova Scotia,2021-09-08,14
Nunavut,2021-09-08,0
Ontario,2021-09-08,554
Prince Edward Island,2021-09-08,1
Quebec,2021-09-08,600
Repatriated Travellers,2021-09-08,0
Saskatchewan,2021-09-08,397
Yukon,2021-09-08,1
Alberta,2021-09-09,1510
British Columbia,2021-09-09,774
Manitoba,2021-09-09,54
New Brunswick,2021-09-09,17
Newfoundland and Labrador,2021-09-09,0
Northwest Territories,2021-09-09,18
Nova Scotia,2021-09-09,17
Nunavut,2021-09-09,0
Ontario,2021-09-09,798
Prince Edward Island,2021-09-09,0
Quebec,2021-09-09,703
Repatriated Travellers,2021-09-09,0
Saskatchewan,2021-09-09,285
Yukon,2021-09-09,2
Alberta,2021-09-10,1473
British Columbia,2021-09-10,820
Manitoba,2021-09-10,103
New Brunswick,2021-09-10,24
Newfoundland and Labrador,2021-09-10,12
Northwest Territories,2021-09-10,23
Nova Scotia,2021-09-10,10
Nunavut,2021-09-10,0
Ontario,2021-09-10,848
Prince Edward Island,2021-09-10,4
Quebec,2021-09-10,879
Repatriated Travellers,2021-09-10,0
Saskatchewan,2021-09-10,432
Yukon,2021-09-10,0
Alberta,2021-09-11,1659
British Columbia,2021-09-11,823
Manitoba,2021-09-11,72
New Brunswick,2021-09-11,51
Newfoundland and Labrador,2021-09-11,0
Northwest Territories,2021-09-11,28
Nova Scotia,2021-09-11,32
Nunavut,2021-09-11,0
Ontario,2021-09-11,857
Prince Edward Island,2021-09-11,1
Quebec,2021-09-11,995
Repatriated Travellers,2021-09-11,0
Saskatchewan,2021-09-11,341
Yukon,2021-09-11,2
Alberta,2021-09-12,1497
British Columbia,2021-09-12,641
Manitoba,2021-09-12,50
New Brunswick,2021-09-12,39
Newfoundland and Labrador,2021-09-12,0
Northwest Territories,2021-09-12,0
Nova Scotia,2021-09-12,29
Nunavut,2021-09-12,0
Ontario,2021-09-12,784
Prince Edward Island,2021-09-12,6
Quebec,2021-09-12,757
Repatriated Travellers,2021-09-12,0
Saskatchewan,2021-09-12,422
Yukon,2021-09-12,0
Alberta,2021-09-13,1584
British Columbia,2021-09-13,520
Manitoba,2021-09-13,43
New Brunswick,2021-09-13,32
Newfoundland and Labrador,2021-09-13,9
Northwest Territories,2021-09-13,0
Nova Scotia,2021-09-13,10
Nunavut,2021-09-13,1
Ontario,2021-09-13,600
Prince Edward Island,2021-09-13,5
Quebec,2021-09-13,639
Repatriated Travellers,2021-09-13,0
Saskatchewan,2021-09-13,449
Yukon,2021-09-13,5
Alberta,2021-09-14,1434
British Columbia,2021-09-14,677
Manitoba,2021-09-14,52
New Brunswick,2021-09-14,35
Newfoundland and Labrador,2021-09-14,0
Northwest Territories,2021-09-14,56
Nova Scotia,2021-09-14,66
Nunavut,2021-09-14,0
Ontario,2021-09-14,577
Prince Edward Island,2021-09-14,3
Quebec,2021-09-14,633
Repatriated Travellers,2021-09-14,0
Saskatchewan,2021-09-14,508
Yukon,2021-09-14,3
Alberta,2021-09-15,1609
British Columbia,2021-09-15,661
Manitoba,2021-09-15,39
New Brunswick,2021-09-15,63
Newfoundland and Labrador,2021-09-15,10
Northwest Territories,2021-09-15,32
Nova Scotia,2021-09-15,6
Nunavut,2021-09-15,0
Ontario,2021-09-15,593
Prince Edward Island,2021-09-15,5
Quebec,2021-09-15,785
Repatriated Travellers,2021-09-15,0
Saskatchewan,2021-09-15,477
Yukon,2021-09-15,3
Alberta,2021-09-16,1718
British Columbia,2021-09-16,706
Manitoba,2021-09-16,67
New Brunswick,2021-09-16,51
Newfoundland and Labrador,2021-09-16,0
Northwest Territories,2021-09-16,16
Nova Scotia,2021-09-16,34
Nunavut,2021-09-16,0
Ontario,2021-09-16,864
Prince Edward Island,2021-09-16,10
Quebec,2021-09-16,782
Repatriated Travellers,2021-09-16,0
Saskatchewan,2021-09-16,440
Yukon,2021-09-16,1
Alberta,2021-09-17,2020
British Columbia,2021-09-17,768
Manitoba,2021-09-17,86
New Brunswick,2021-09-17,57
Newfoundland and Labrador,2021-09-17,4
Northwest Territories,2021-09-17,25
Nova Scotia,2021-09-17,18
Nunavut,2021-09-17,0
Ontario,2021-09-17,795
Prince Edward Island,2021-09-17,8
Quebec,2021-09-17,837
Repatriated Travellers,2021-09-17,0
Saskatchewan,2021-09-17,476
Yukon,2021-09-17,0
Alberta,2021-09-18,1605
British Columbia,2021-09-18,644
Manitoba,2021-09-18,54
New Brunswick,2021-09-18,63
Newfoundland and Labrador,2021-09-18,0
Northwest Territories,2021-09-18,29
Nova Scotia,2021-09-18,0
Nunavut,2021-09-18,0
Ontario,2021-09-18,821
Prince Edward Island,2021-09-18,3
Quebec,2021-09-18,821
Repatriated Travellers,2021-09-18,0
Saskatchewan,2021-09-18,493
Yukon,2021-09-18,3
Alberta,2021-09-19,1592
British Columbia,2021-09-19,613
Manitoba,2021-09-19,50
New Brunswick,2021-09-19,75
Newfoundland and Labrador,2021-09-19,0
Northwest Territories,2021-09-19,0
Nova Scotia,2021-09-19,0
Nunavut,2021-09-19,2
Ontario,2021-09-19,715
Prince Edward Island,2021-09-19,3
Quebec,2021-09-19,742
Repatriated Travellers,2021-09-19,0
Saskatchewan,2021-09-19,543
Yukon,2021-09-19,0
Alberta,2021-09-20,1436
British Columbia,2021-09-20,442
Manitoba,2021-09-20,43
New Brunswick,2021-09-20,61
Newfoundland and Labrador,2021-09-20,15
Northwest Territories,2021-09-20,0
Nova Scotia,2021-09-20,55
Nunavut,2021-09-20,0
Ontario,2021-09-20,610
Prince Edward Island,2021-09-20,0
Quebec,2021-09-20,679
Repatriated Travellers,2021-09-20,0
Saskatchewan,2021-09-20,516
Yukon,2021-09-20,0
Alberta,2021-09-21,1519
British Columbia,2021-09-21,525
Manitoba,2021-09-21,63
New Brunswick,2021-09-21,65
Newfoundland and Labrador,2021-09-21,16
Northwest Territories,2021-09-21,58
Nova Scotia,2021-09-21,25
Nunavut,2021-09-21,2
Ontario,2021-09-21,574
Prince Edward Island,2021-09-21,3
Quebec,2021-09-21,587
Repatriated Travellers,2021-09-21,0
Saskatchewan,2021-09-21,372
Yukon,2021-09-21,9
Alberta,2021-09-22,1336
British Columbia,2021-09-22,759
Manitoba,2021-09-22,40
New Brunswick,2021-09-22,76
Newfoundland and Labrador,2021-09-22,23
Northwest Territories,2021-09-22,27
Nova Scotia,2021-09-22,19
Nunavut,2021-09-22,0
Ontario,2021-09-22,463
Prince Edward Island,2021-09-22,0
Quebec,2021-09-22,683
Repatriated Travellers,2021-09-22,0
Saskatchewan,2021-09-22,426
Yukon,2021-09-22,0
Alberta,2021-09-23,1660
British Columbia,2021-09-23,861
Manitoba,2021-09-23,82
New Brunswick,2021-09-23,52
Newfoundland and Labrador,2021-09-23,0
Northwest Territories,2021-09-23,18
Nova Scotia,2021-09-23,41
Nunavut,2021-09-23,0
Ontario,2021-09-23,677
Prince Edward Island,2021-09-23,0
Quebec,2021-09-23,754
Repatriated Travellers,2021-09-23,0
Saskatchewan,2021-09-23,460
Yukon,2021-09-23,13
Alberta,2021-09-24,1651
British Columbia,2021-09-24,743
Manitoba,2021-09-24,56
New Brunswick,2021-09-24,78
Newfoundland and Labrador,2021-09-24,45
Northwest Territories,2021-09-24,30
Nova Scotia,2021-09-24,34
Nunavut,2021-09-24,0
Ontario,2021-09-24,727
Prince Edward Island,2021-09-24,6
Quebec,2021-09-24,701
Repatriated Travellers,2021-09-24,0
Saskatchewan,2021-09-24,527
Yukon,2021-09-24,7
Alberta,2021-09-25,1882
British Columbia,2021-09-25,876
Manitoba,2021-09-25,100
New Brunswick,2021-09-25,61
Newfoundland and Labrador,2021-09-25,14
Northwest Territories,2021-09-25,36
Nova Scotia,2021-09-25,0
Nunavut,2021-09-25,0
Ontario,2021-09-25,640
Prince Edward Island,2021-09-25,1
Quebec,2021-09-25,795
Repatriated Travellers,2021-09-25,0
Saskatchewan,2021-09-25,547
Yukon,2021-09-25,0
Alberta,2021-09-26,1541
British Columbia,2021-09-26,657
Manitoba,2021-09-26,104
New Brunswick,2021-09-26,82
Newfoundland and Labrador,2021-09-26,24
Northwest Territories,2021-09-26,0
Nova Scotia,2021-09-26,0
Nunavut,2021-09-26,0
Ontario,2021-09-26,653
Prince Edward Island,2021-09-26,1
Quebec,2021-09-26,719
Repatriated Travellers,2021-09-26,0
Saskatchewan,2021-09-26,552
Yukon,2021-09-26,0
Alberta,2021-09-27,1758
British Columbia,2021-09-27,706
Manitoba,2021-09-27,90
New Brunswick,2021-09-27,86
Newfoundland and Labrador,2021-09-27,25
Northwest Territories,2021-09-27,0
Nova Scotia,2021-09-27,83
Nunavut,2021-09-27,0
Ontario,2021-09-27,613
Prince Edward Island,2021-09-27,0
Quebec,2021-09-27,519
Repatriated Travellers,2021-09-27,0
Saskatchewan,2021-09-27,393
Yukon,2021-09-27,6
Alberta,2021-09-28,1246
British Columbia,2021-09-28,652
Manitoba,2021-09-28,39
New Brunswick,2021-09-28,68
Newfoundland and Labrador,2021-09-28,14
Northwest Territories,2021-09-28,52
Nova Scotia,2021-09-28,29
Nunavut,2021-09-28,0
Ontario,2021-09-28,466
Prince Edward Island,2021-09-28,1
